AvgCyclomatic,AvgEssential,CountDeclClassMethodRatio,CountDeclClassVariableRatio,CountDeclInstanceMethodRatio,CountDeclMethodPrivateRatio,CountDeclMethodProtectedRatio,CountDeclMethodPublicRatio,CountLine,CountLineBlankRatio,CountLineCodeDeclRatio,MaxCyclomatic,RatioCommentToCode,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting,Bug
3.0,1.0,0.0,0.5,1.0,0.0,0.0,0.375,198.0,0.202020202020202,0.2525252525252525,5.0,0.18,1.0,5.5,0.0,3.0,7.0,2.375,2.375,7.125,2.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,85.0,0.1294117647058823,0.2823529411764706,3.0,0.42,1.0,9.0,0.0,3.0,0.0,5.0,3.5,1.1666666666666667,1.0,0
5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,104.0,0.0673076923076923,0.1634615384615384,5.0,0.62,1.0,5.0,0.0,1.0,0.0,6.0,4.0,5.0,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,244.0,0.1229508196721311,0.1721311475409836,5.0,0.5,1.0,12.0,0.0,1.0,87.0,4.782608695652174,1.6956521739130437,1.8695652173913044,2.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,84.0,0.1547619047619047,0.3095238095238095,4.0,0.42,1.0,15.0,0.0,2.0,50.0,2.6666666666666665,5.0,3.0,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0714285714285714,0.9285714285714286,230.0,0.1043478260869565,0.1521739130434782,6.0,0.82,2.0,6.5,0.0,2.0,19.0,7.428571428571429,2.2857142857142856,2.2142857142857144,2.0,0
14.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,92.0,0.0760869565217391,0.2826086956521739,14.0,0.35,2.0,22.0,0.0,1.0,0.0,5.0,22.0,14.0,6.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8,54.0,0.1296296296296296,0.1666666666666666,6.0,0.62,1.0,6.0,1.0,2.0,0.0,2.2,2.4,2.6,2.0,0
1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.8,69.0,0.1594202898550724,0.3768115942028985,1.0,0.41,2.0,17.0,2.0,2.0,50.0,3.0,3.2,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,84.0,0.1309523809523809,0.1666666666666666,2.0,1.28,1.0,1.0,0.0,1.0,61.0,4.714285714285714,1.2857142857142858,1.1428571428571428,1.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,129.0,0.1782945736434108,0.2248062015503876,6.0,0.45,2.0,14.0,0.0,1.0,66.0,4.5,3.1666666666666665,2.0,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,0.1071428571428571,0.25,0.0,2.12,1.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,49.0,0.1632653061224489,0.2448979591836734,1.0,0.95,1.0,4.0,1.0,3.0,0.0,2.333333333333333,3.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9393939393939394,305.0,0.1081967213114754,0.2098360655737705,3.0,0.78,1.0,3.75,1.0,3.0,23.25,6.484848484848484,1.606060606060606,1.0606060606060606,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,0.1224489795918367,0.3265306122448979,1.0,1.15,1.0,5.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,104.0,0.1153846153846153,0.1826923076923076,3.0,0.84,1.0,4.0,0.0,1.0,44.0,4.333333333333333,2.0,1.4444444444444444,1.0,0
1.0,1.0,0.5,1.0,0.96,0.0,0.08,0.92,253.0,0.1422924901185771,0.2569169960474308,7.0,0.25,1.5,8.0,0.0,1.0,25.0,9.2,3.08,1.88,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,50.0,0.1,0.2,1.0,1.25,1.0,4.0,0.0,3.0,0.0,2.6666666666666665,2.6666666666666665,1.0,0.0,0
4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0555555555555555,0.1111111111111111,4.0,1.62,1.0,2.0,0.0,1.0,0.0,10.0,5.0,3.0,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,34.0,0.1764705882352941,0.2941176470588235,0.0,1.55,0.4,1.2,0.6,1.0,0.0,1.75,0.75,0.0,0.0,0
1.0,1.0,0.5,1.1666666666666667,0.918918918918919,0.054054054054054,0.0,0.918918918918919,390.0,0.1589743589743589,0.2692307692307692,5.0,0.1,2.2,9.6,0.0,2.0,14.2,2.6,2.8857142857142857,1.9428571428571428,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,44.0,0.1363636363636363,0.3181818181818182,2.0,0.81,2.0,5.0,0.0,3.0,0.0,1.0,2.333333333333333,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,51.0,0.1176470588235294,0.1764705882352941,1.0,2.21,1.5,1.5,1.0,1.0,25.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0
1.0,1.0,0.0,0.0,1.0,0.25,0.5,0.25,83.0,0.1686746987951807,0.2048192771084337,2.0,0.44,1.25,2.0,0.5,1.0,13.25,3.25,5.25,1.25,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,67.0,0.1194029850746268,0.2686567164179104,0.0,2.11,0.0,10.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,124.0,0.1048387096774193,0.3467741935483871,5.0,0.19,1.0,17.0,2.0,2.0,63.0,4.571428571428571,4.714285714285714,1.8571428571428568,1.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,108.0,0.1296296296296296,0.3425925925925926,4.0,0.29,2.0,7.0,0.0,1.0,50.0,3.6,2.5,1.2,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.1481481481481481,0.2777777777777778,0.0,1.88,0.0,6.0,3.0,0.0,0.0,4.4,0.4,0.0,0.0,0
2.0,1.0,0.5,1.6666666666666667,0.9482758620689656,0.0344827586206896,0.0,0.9482758620689656,773.0,0.1254851228978007,0.1953428201811125,14.0,0.08,2.2,13.2,0.0,2.0,15.0,3.607142857142857,3.875,7.482142857142857,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,126.0,0.119047619047619,0.3015873015873015,3.0,0.25,1.0,14.0,0.0,4.0,0.0,4.0,3.333333333333333,1.8888888888888888,1.0,0
2.0,1.0,0.0,0.6666666666666666,1.0,0.0769230769230769,0.0769230769230769,0.8461538461538461,179.0,0.1396648044692737,0.3463687150837989,5.0,0.17,2.333333333333333,7.666666666666667,1.0,2.0,22.666666666666668,2.3846153846153846,2.923076923076923,2.4615384615384617,2.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.1111111111111111,0.8888888888888888,145.0,0.1310344827586207,0.2,15.0,0.24,1.0,12.0,1.0,2.0,50.0,2.555555555555556,2.4444444444444446,3.888888888888889,4.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.081081081081081,0.1081081081081081,0.0,5.8,1.0,0.0,2.0,4.0,0.0,2.5,1.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.2,0.4,0.4,98.0,0.1224489795918367,0.2346938775510204,3.0,1.38,1.0,10.0,1.0,1.0,66.0,2.4,2.8,1.0,2.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,107.0,0.1308411214953271,0.1682242990654205,6.0,0.55,1.0,11.0,0.0,2.0,41.0,5.0,7.5,2.75,4.0,0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,173.0,0.1502890173410404,0.2774566473988439,10.0,0.1,2.0,10.0,3.0,1.0,61.0,2.6153846153846154,2.6153846153846154,2.6153846153846154,2.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,84.0,0.0833333333333333,0.3214285714285714,4.0,0.4,1.0,16.0,0.0,2.0,50.0,4.666666666666667,6.333333333333333,3.0,1.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,80.0,0.1125,0.2625,3.0,0.87,1.0,11.0,0.0,2.0,33.0,3.333333333333333,3.6666666666666665,2.0,2.0,0
2.0,1.0,0.5,1.1666666666666667,0.9302325581395348,0.0465116279069767,0.0,0.9302325581395348,509.0,0.143418467583497,0.2278978388998035,8.0,0.08,2.2,10.6,0.0,2.0,11.2,3.073170731707317,3.2439024390243905,2.975609756097561,3.0,0
10.0,1.0,0.0,3.0,1.0,0.0,0.25,0.75,388.0,0.2010309278350515,0.1237113402061855,38.0,0.6,1.0,23.0,0.0,8.0,75.0,9.5,8.25,46555.25,6.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,0.1428571428571428,0.1071428571428571,1.0,2.43,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,46.0,0.1304347826086956,0.2608695652173913,2.0,0.9,1.0,6.0,0.0,4.0,0.0,3.0,3.0,1.5,1.0,0
2.0,1.0,0.4736842105263157,0.2105263157894736,0.923728813559322,0.2542372881355932,0.0169491525423728,0.652542372881356,1673.0,0.0794979079497908,0.28332337118948,15.0,0.1,1.4736842105263157,11.0,0.2105263157894736,3.0,28.63157894736842,4.033898305084746,4.771186440677966,8.169491525423728,5.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,38.0,0.1578947368421052,0.1578947368421052,1.0,1.91,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,0.1111111111111111,0.1111111111111111,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.875,127.0,0.1417322834645669,0.2992125984251969,4.0,0.31,2.0,24.0,0.0,4.0,75.0,1.75,4.375,1.875,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,0.1515151515151515,0.1515151515151515,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.2857142857142857,0.2857142857142857,1.0,0.11,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.1538461538461538,0.0,0.5384615384615384,214.0,0.0794392523364486,0.1822429906542056,11.0,0.2,1.0,12.0,0.0,1.0,62.0,6.307692307692308,3.0,4.769230769230769,3.0,0
1.0,1.0,3.8705882352941177,2.123529411764706,0.8253251924608441,0.1019378816033979,0.0424741173347491,0.7462171489248739,37031.0,0.0503632092031001,0.2347762685317706,30.0,0.24,1.4819277108433735,12.319277108433734,0.4819277108433735,2.0,39.19277108433735,2.1686618781590847,3.0986964618249533,159.85927108273478,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.2857142857142857,0.2857142857142857,1.0,0.11,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,55.0,0.1454545454545454,0.2545454545454545,1.0,0.78,2.0,4.0,0.0,3.0,50.0,1.6666666666666667,1.3333333333333333,1.0,0.0,0
2.0,1.0,1.5,0.5,0.625,0.375,0.0,0.625,174.0,0.0919540229885057,0.4137931034482758,6.0,0.13,2.0,26.0,0.0,1.0,0.0,3.375,7.875,2.75,3.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,66.0,0.106060606060606,0.1666666666666666,4.0,0.94,2.0,7.0,0.0,1.0,33.0,2.6666666666666665,5.0,2.333333333333333,1.0,0
8.0,3.0,1.2222222222222223,0.2222222222222222,0.725,0.525,0.0,0.4,2317.0,0.1070349589987052,0.2192490289167026,45.0,0.29,1.8888888888888888,28.22222222222222,0.7777777777777778,2.0,0.0,5.325,13.85,2940.45,7.0,0
2.0,1.0,0.0,0.5,1.0,0.1666666666666666,0.0,0.8333333333333334,181.0,0.0828729281767955,0.3149171270718232,7.0,0.34,1.5,17.5,0.0,2.0,34.0,4.666666666666667,6.666666666666667,4.333333333333333,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,54.0,0.1111111111111111,0.2222222222222222,1.0,1.09,1.0,6.0,0.0,3.0,66.0,3.6666666666666665,3.333333333333333,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,96.0,0.1041666666666666,0.3645833333333333,1.0,0.43,1.0,28.0,0.0,2.0,0.0,3.0,29.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,0.1025641025641025,0.2564102564102564,1.0,1.69,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0
5.0,1.0,1.5,1.0,0.85,0.6,0.1,0.3,698.0,0.0773638968481375,0.2808022922636103,28.0,0.17,1.0,50.0,0.0,1.0,37.0,8.8,11.7,22.15,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0,0.1,0.1,1.0,3.5,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.1481481481481481,0.4444444444444444,1.0,0.59,2.0,7.0,0.0,1.0,0.0,5.5,3.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,62.0,0.1451612903225806,0.3548387096774194,1.0,0.47,2.0,8.0,0.0,1.0,55.0,1.8,2.6,1.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.8,163.0,0.1349693251533742,0.147239263803681,3.0,0.55,2.0,9.5,0.0,1.0,55.5,4.125,4.5,2.125,2.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,77.0,0.1168831168831168,0.2207792207792207,5.0,0.55,1.0,11.0,0.0,2.0,40.0,3.4,3.8,3.0,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.081081081081081,0.1621621621621621,0.0,3.86,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.074074074074074,0.1111111111111111,0.0,5.25,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,95.0,0.1578947368421052,0.2105263157894736,2.0,1.5,1.0,9.0,1.0,4.0,0.0,2.6666666666666665,5.333333333333333,1.3333333333333333,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,51.0,0.1176470588235294,0.196078431372549,1.0,1.5,2.0,2.0,0.0,2.0,33.0,2.0,2.0,1.0,0.0,0
7.0,2.0,2.0,1.0,0.8461538461538461,0.1538461538461538,0.0,0.8461538461538461,455.0,0.0879120879120879,0.1186813186813186,84.0,0.21,1.0,12.0,0.0,2.0,69.0,3.3846153846153846,2.3076923076923075,25.76923076923077,5.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.1111111111111111,0.3333333333333333,2.0,0.74,1.0,7.0,0.0,2.0,0.0,2.5,3.0,1.5,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,71.0,0.1830985915492957,0.2535211267605634,2.0,0.66,1.0,4.0,0.0,2.0,50.0,1.875,1.375,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,43.0,0.1162790697674418,0.3953488372093023,1.0,0.81,1.0,5.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,0
2.0,1.0,0.0,0.5,1.0,0.1818181818181818,0.0909090909090909,0.7272727272727273,305.0,0.1147540983606557,0.2065573770491803,11.0,0.53,2.0,12.0,0.0,3.0,64.5,5.727272727272728,4.727272727272728,16.363636363636363,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.8333333333333334,117.0,0.0854700854700854,0.094017094017094,1.0,3.46,1.0,4.0,71.0,1.0,33.0,1.8333333333333333,1.6666666666666667,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.375,0.125,0.5,238.0,0.1008403361344537,0.1638655462184874,5.0,0.81,1.0,13.0,0.0,3.0,67.0,5.75,4.875,3.5,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,107.0,0.1214953271028037,0.1962616822429906,2.0,1.09,2.0,9.0,0.0,1.0,22.0,2.7777777777777777,3.4444444444444446,1.1111111111111112,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,0.1428571428571428,0.1142857142857142,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.1521739130434782,0.1521739130434782,1.0,1.79,2.0,1.0,0.0,1.0,0.0,1.6666666666666667,1.3333333333333333,1.0,0.0,0
3.0,2.0,2.0,2.0,0.8571428571428571,0.0,0.0,1.0,456.0,0.1140350877192982,0.219298245614035,34.0,0.2,1.0,49.0,0.0,1.0,60.0,9.071428571428571,4.357142857142857,4.714285714285714,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8,78.0,0.141025641025641,0.2435897435897435,2.0,0.81,1.0,5.0,0.0,3.0,0.0,2.0,2.4,1.4,1.0,0
2.0,1.0,0.5,1.0,0.9347826086956522,0.0434782608695652,0.0,0.9347826086956522,558.0,0.1344086021505376,0.2222222222222222,8.0,0.07,2.2,12.0,0.0,2.0,11.2,3.0681818181818183,3.409090909090909,3.3181818181818183,4.0,0
4.0,3.0,5.0,2.0,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,139.0,0.0935251798561151,0.2446043165467626,15.0,0.21,1.0,27.0,0.0,1.0,100.0,5.5,5.833333333333333,16.5,2.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.8,108.0,0.2129629629629629,0.2592592592592592,5.0,0.42,1.0,12.0,0.0,4.0,70.0,3.4,4.0,2.4,2.0,0
3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,132.0,0.1363636363636363,0.2954545454545454,6.0,0.18,1.0,20.0,0.0,2.0,60.0,10.0,7.0,7.75,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.1071428571428571,0.25,0.0,2.12,1.0,2.0,2.0,3.0,0.0,9.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,0.1463414634146341,0.1707317073170731,1.0,1.5,1.0,1.0,0.0,2.0,0.0,4.0,1.6666666666666667,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,0.1702127659574468,0.2127659574468085,2.0,0.77,1.0,5.0,0.0,1.0,40.0,4.0,2.0,1.2,1.0,0
2.0,1.0,4.0,5.0,0.6923076923076923,0.1538461538461538,0.0,0.6153846153846154,305.0,0.121311475409836,0.2262295081967213,7.0,0.68,2.0,27.0,0.0,1.0,84.0,3.692307692307693,4.384615384615385,3.5384615384615383,2.0,0
2.0,1.0,0.0,0.0,1.0,0.4285714285714285,0.0,0.5714285714285714,161.0,0.1366459627329192,0.2484472049689441,4.0,0.54,1.0,24.0,0.0,2.0,71.0,3.571428571428572,3.857142857142857,2.4285714285714284,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,0.1290322580645161,0.0967741935483871,1.0,3.5,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,0.1034482758620689,0.1034482758620689,1.0,3.33,1.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,0
1.0,0.0,0.8333333333333334,0.1666666666666666,0.7368421052631579,0.1052631578947368,0.5263157894736842,0.3157894736842105,173.0,0.1329479768786127,0.2658959537572254,5.0,0.15,1.2,6.8,0.6,2.0,13.2,2.5294117647058822,3.235294117647059,2.0588235294117645,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.1111111111111111,0.8888888888888888,148.0,0.1283783783783783,0.2567567567567567,2.0,0.47,1.8571428571428568,5.857142857142857,0.0,3.0,0.0,2.2222222222222223,3.7777777777777777,1.6666666666666667,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,83.0,0.180722891566265,0.3012048192771084,1.0,0.79,2.0,9.0,0.0,3.0,0.0,3.0,2.6,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,157.0,0.10828025477707,0.10828025477707,1.0,2.33,1.0,3.0,0.0,1.0,65.0,2.2,1.7,1.0,0.0,0
1.0,1.0,0.5,1.3333333333333333,0.9302325581395348,0.0465116279069767,0.0,0.9302325581395348,482.0,0.1535269709543568,0.2427385892116182,8.0,0.09,2.2,9.6,0.0,2.0,14.0,3.1463414634146343,2.951219512195122,2.341463414634146,3.0,0
8.0,1.0,0.0,0.0,1.0,0.0,0.0625,0.9375,145.0,0.1379310344827586,0.1241379310344827,15.0,1.4,1.0,18.0,1.0,1.0,0.0,3.4375,2.0,1.0,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,54.0,0.1481481481481481,0.2962962962962963,1.0,0.84,1.0,9.0,0.0,2.0,33.0,2.333333333333333,3.333333333333333,1.0,0.0,0
4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,157.0,0.0955414012738853,0.445859872611465,12.0,0.16,1.0,16.0,1.0,4.0,0.0,9.0,6.0,4.666666666666667,2.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,70.0,0.1571428571428571,0.2,2.0,0.59,1.0,9.0,0.0,2.0,0.0,2.0,2.0,1.2,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,172.0,0.1104651162790697,0.2383720930232558,3.0,0.66,1.5,5.0,0.0,2.0,53.0,3.0625,2.375,1.1875,2.0,0
2.0,1.0,6.0,26.0,0.6666666666666666,0.1111111111111111,0.0,0.6944444444444444,646.0,0.1068111455108359,0.2461300309597523,23.0,0.46,1.0,16.5,0.0,1.0,46.0,4.833333333333333,3.611111111111111,1101.6944444444443,5.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,102.0,0.1372549019607843,0.2450980392156862,5.0,0.26,1.0,7.0,0.0,2.0,57.0,4.909090909090909,3.090909090909091,1.3636363636363635,1.0,0
3.0,1.0,1.1785714285714286,0.8928571428571429,0.8987730061349694,0.3128834355828221,0.0214723926380368,0.6533742331288344,7138.0,0.0909218268422527,0.2395629027738862,29.0,0.08,1.3214285714285714,15.892857142857142,0.0357142857142857,2.0,9.428571428571429,5.585889570552148,7.769938650306749,1787.282208588957,6.0,0
2.0,1.0,2.0,3.0,0.9069767441860463,0.2558139534883721,0.0232558139534883,0.7209302325581395,727.0,0.1155433287482806,0.28060522696011,10.0,0.21,1.5,38.0,0.5,1.0,44.5,5.255813953488372,5.232558139534884,7.046511627906977,4.0,0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,51.0,0.0980392156862745,0.2352941176470588,4.0,0.77,1.0,8.0,0.0,1.0,0.0,3.0,3.5,2.5,3.0,0
2.0,1.0,0.5,1.3333333333333333,0.9375,0.0416666666666666,0.0,0.9375,601.0,0.1347753743760399,0.21630615640599,11.0,0.08,2.2,9.6,0.0,2.0,14.4,4.173913043478261,3.217391304347826,4.956521739130435,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.1463414634146341,0.3048780487804878,2.0,0.46,1.0,14.0,0.0,4.0,0.0,1.125,1.875,1.125,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,115.0,0.1826086956521739,0.3217391304347826,2.0,0.4,2.0,16.0,0.0,3.0,60.0,10.4,3.8,1.6,1.0,0
1.0,1.0,3.8705882352941177,2.123529411764706,0.8253251924608441,0.1019378816033979,0.0424741173347491,0.7462171489248739,37031.0,0.0503632092031001,0.2347762685317706,30.0,0.24,1.4819277108433735,12.319277108433734,0.4819277108433735,2.0,39.19277108433735,2.1686618781590847,3.0986964618249533,159.85927108273478,4.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.1935483870967742,0.2258064516129032,0.0,2.12,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
6.0,4.0,0.6666666666666666,0.3333333333333333,0.75,0.25,0.0,0.5,378.0,0.0873015873015873,0.2777777777777778,17.0,0.19,1.0,18.33333333333333,0.0,2.0,22.0,4.875,12.125,15.125,5.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.1351351351351351,0.3243243243243243,1.0,1.13,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0
3.0,1.0,0.25,0.25,0.9090909090909092,0.3636363636363636,0.0,0.6363636363636364,290.0,0.1620689655172413,0.3448275862068966,10.0,0.14,1.5,15.75,0.0,2.0,35.0,3.5454545454545454,7.090909090909091,9.727272727272728,3.0,0
1.0,1.0,0.5,0.8333333333333334,0.9210526315789472,0.0526315789473684,0.0,0.9210526315789472,394.0,0.1624365482233502,0.2588832487309644,5.0,0.09,2.2,9.8,0.0,2.0,9.0,2.5277777777777777,2.6944444444444446,1.9444444444444444,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.1739130434782608,0.217391304347826,2.0,0.81,1.0,5.0,0.0,3.0,0.0,2.5,6.0,1.5,1.0,0
1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,99.0,0.1313131313131313,0.202020202020202,1.0,1.32,2.0,3.0,0.0,2.0,62.0,1.5,1.25,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,77.0,0.1038961038961039,0.3506493506493506,3.0,0.44,1.0,15.0,0.0,2.0,50.0,3.0,5.666666666666667,2.0,1.0,0
3.0,1.0,0.25,0.25,0.9090909090909092,0.3636363636363636,0.0,0.6363636363636364,290.0,0.1620689655172413,0.3448275862068966,10.0,0.14,1.5,15.75,0.0,2.0,35.0,3.5454545454545454,7.090909090909091,9.727272727272728,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.131578947368421,0.2894736842105263,1.0,1.06,2.0,4.0,0.0,2.0,0.0,2.0,1.5,1.0,0.0,0
8.0,7.0,0.0,1.5,1.0,0.5,0.0,0.3333333333333333,329.0,0.0881458966565349,0.2826747720364742,28.0,0.2,1.0,19.5,0.0,2.0,20.5,5.333333333333333,10.833333333333334,22.166666666666668,7.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.8571428571428571,63.0,0.1428571428571428,0.3015873015873015,2.0,0.59,2.0,4.0,2.0,3.0,0.0,1.7142857142857142,1.7142857142857142,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,0.1639344262295081,0.2786885245901639,2.0,0.7,2.0,9.0,0.0,1.0,16.0,2.6666666666666665,3.333333333333333,1.3333333333333333,1.0,0
