AvgCyclomatic,AvgEssential,CountDeclClassMethodRatio,CountDeclClassVariableRatio,CountDeclInstanceMethodRatio,CountDeclMethodPrivateRatio,CountDeclMethodProtectedRatio,CountDeclMethodPublicRatio,CountLine,CountLineBlankRatio,CountLineCodeDeclRatio,MaxCyclomatic,RatioCommentToCode,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting,Bug
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,84.0,0.1547619047619047,0.2619047619047619,1.0,0.76,1.0,7.0,0.0,2.0,64.0,2.2857142857142856,3.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8,51.0,0.1568627450980392,0.1764705882352941,2.0,1.69,1.0,7.0,1.0,2.0,0.0,1.4,1.8,0.6,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.2857142857142857,0.2857142857142857,1.0,0.11,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8,107.0,0.1214953271028037,0.2336448598130841,1.0,1.04,2.0,7.0,3.0,1.0,19.0,3.1,1.8,1.0,0.0,0
2.0,1.0,0.5,1.1666666666666667,0.9375,0.0416666666666666,0.0,0.9375,591.0,0.1421319796954314,0.2131979695431472,11.0,0.07,2.2,9.2,0.0,2.0,12.8,3.130434782608696,2.9130434782608696,4.130434782608695,3.0,0
1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,242.0,0.1818181818181818,0.2438016528925619,2.0,0.66,2.0,5.25,0.5,1.0,43.5,3.6538461538461537,1.5384615384615383,0.9615384615384616,1.0,0
2.0,1.0,0.5,2.0,0.9433962264150944,0.0377358490566037,0.0,0.9433962264150944,687.0,0.1353711790393013,0.2096069868995633,14.0,0.07,2.2,10.0,0.0,2.0,14.8,5.2745098039215685,3.5686274509803924,4.705882352941177,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,74.0,0.1756756756756756,0.3108108108108108,2.0,0.56,2.0,8.0,0.0,1.0,83.0,0.5,1.5,1.1666666666666667,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,111.0,0.1261261261261261,0.2072072072072072,2.0,0.26,1.0,12.333333333333334,0.0,2.0,0.0,3.1666666666666665,7.5,1.3333333333333333,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,85.0,0.1294117647058823,0.2823529411764706,3.0,0.42,1.0,9.0,0.0,3.0,0.0,5.0,3.5,1.1666666666666667,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,43.0,0.1162790697674418,0.1395348837209302,2.0,1.92,1.0,4.0,1.0,2.0,0.0,2.333333333333333,2.333333333333333,1.0,1.0,0
7.0,4.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,201.0,0.0746268656716417,0.2686567164179104,10.0,0.59,1.0,31.0,0.0,2.0,66.0,2.333333333333333,16.0,15.333333333333334,5.0,0
1.0,1.0,1.0,1.0,0.9090909090909092,0.0,0.0,1.0,87.0,0.1724137931034483,0.264367816091954,2.0,0.38,1.0,6.0,0.0,2.0,72.0,1.4545454545454546,1.4545454545454546,1.181818181818182,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,87.0,0.160919540229885,0.2988505747126437,3.0,0.33,2.0,9.0,0.0,3.0,75.0,1.75,2.5,1.375,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,47.0,0.1702127659574468,0.2127659574468085,1.0,1.17,1.0,2.0,0.0,2.0,25.0,1.75,1.25,1.0,0.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,47.0,0.1063829787234042,0.2765957446808511,2.0,1.1,2.0,10.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,0
5.0,3.0,17.0,2.0,0.0555555555555555,0.6111111111111112,0.0,0.3333333333333333,613.0,0.0897226753670473,0.2202283849918433,22.0,0.34,1.0,58.0,0.0,2.0,0.0,5.333333333333333,9.5,13.11111111111111,5.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,146.0,0.1575342465753424,0.184931506849315,2.0,1.41,1.5,5.0,0.0,1.0,0.0,0.2,1.8,1.1,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,0.1794871794871795,0.1538461538461538,1.0,1.91,1.0,1.0,0.0,3.0,0.0,1.5,2.0,1.0,0.0,0
3.0,1.0,0.3043478260869565,0.4347826086956521,0.9809782608695652,0.358695652173913,0.1168478260869565,0.5135869565217391,8590.0,0.0726426076833527,0.2466821885913853,55.0,0.07,1.0769230769230769,12.0,0.5769230769230769,3.0,19.884615384615383,6.183060109289618,9.78688524590164,20.69125683060109,11.0,0
2.0,1.0,0.1,1.1,0.96,0.16,0.08,0.64,488.0,0.0942622950819672,0.3135245901639344,10.0,0.14,2.0,17.0,0.0,1.0,16.2,8.0,10.666666666666666,8.2,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,0.2033898305084746,0.3050847457627119,1.0,0.57,2.0,6.0,0.0,1.0,50.0,1.1666666666666667,1.1666666666666667,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,0.1219512195121951,0.1951219512195122,0.0,3.24,0.0,3.0,2.0,0.0,0.0,7.5,0.3333333333333333,0.0,0.0,0
5.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,116.0,0.1120689655172413,0.1034482758620689,13.0,0.66,1.0,22.0,0.0,1.0,16.0,7.0,5.333333333333333,1025.0,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,69.0,0.1304347826086956,0.1014492753623188,0.0,6.5,0.0,3.0,3.0,0.0,0.0,4.5,1.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,79.0,0.1139240506329113,0.3417721518987341,2.0,0.32,1.3333333333333333,4.666666666666667,0.0,2.0,19.33333333333333,4.25,3.75,1.25,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,0.1388888888888889,0.1944444444444444,1.0,2.1,1.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0
2.0,1.0,5.5,1.0,0.3714285714285714,0.3142857142857143,0.0,0.6857142857142857,572.0,0.1013986013986013,0.3374125874125874,7.0,0.19,1.0,16.0,0.0,2.0,16.75,4.285714285714286,4.6,3.2,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.1351351351351351,0.3243243243243243,1.0,1.13,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,86.0,0.1627906976744186,0.3023255813953488,2.0,0.5,1.0,12.0,0.0,2.0,56.0,2.0,2.625,1.125,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,89.0,0.1235955056179775,0.3820224719101123,1.0,0.44,2.0,20.0,2.0,1.0,64.0,4.0,5.2,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.4285714285714285,146.0,0.1301369863013698,0.3356164383561644,4.0,0.2,1.0,23.0,2.0,2.0,66.0,3.142857142857143,5.428571428571429,2.857142857142857,1.0,0
1.0,1.0,0.25,0.375,0.9583333333333334,0.1666666666666666,0.1458333333333333,0.6875,607.0,0.115321252059308,0.2257001647446458,8.0,0.39,1.0,9.333333333333334,0.6666666666666666,2.0,36.5,4.0227272727272725,2.6818181818181817,1.9318181818181817,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,105.0,0.1619047619047619,0.2095238095238095,3.0,0.69,2.0,4.0,0.0,2.0,50.0,7.2,1.7,1.2,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.12,0.16,0.0,3.4,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,131.0,0.1145038167938931,0.3358778625954198,3.0,0.22,1.0,13.0,0.0,4.0,0.0,4.0,3.2222222222222223,1.8888888888888888,1.0,0
3.0,1.0,1.0,1.0,0.8888888888888888,0.2222222222222222,0.0,0.7777777777777778,316.0,0.110759493670886,0.3639240506329114,9.0,0.2,1.0,41.0,0.0,2.0,77.0,5.333333333333333,12.11111111111111,11.77777777777778,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,0.1219512195121951,0.2439024390243902,2.0,0.89,2.0,3.0,0.0,4.0,0.0,1.0,2.5,1.5,1.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,147.0,0.1292517006802721,0.2448979591836734,11.0,0.23,1.0,17.0,0.0,2.0,66.0,3.8333333333333335,4.666666666666667,4.166666666666667,3.0,0
2.0,1.0,17.333333333333332,2.6666666666666665,0.0714285714285714,0.0357142857142857,0.0,0.9464285714285714,1000.0,0.076,0.181,9.0,0.5,1.5,23.0,0.0,1.0,49.0,4.925925925925926,4.537037037037037,2.833333333333333,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6,74.0,0.1486486486486486,0.2567567567567567,2.0,0.54,2.0,4.0,0.0,4.0,19.0,1.4,3.6,1.6,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.1034482758620689,0.1724137931034483,1.0,2.25,1.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,66.0,0.0909090909090909,0.0757575757575757,0.0,9.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0
4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,126.0,0.1269841269841269,0.3571428571428571,8.0,0.2,1.0,24.0,0.0,2.0,33.0,6.0,9.0,33.666666666666664,2.0,0
4.0,2.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.8333333333333334,211.0,0.0710900473933649,0.2938388625592417,16.0,0.21,1.0,23.0,0.0,2.0,63.0,4.833333333333333,5.666666666666667,73.33333333333333,3.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.1290322580645161,0.1290322580645161,1.0,2.86,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,0.1282051282051282,0.2051282051282051,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.25,2.5,1.0,0.0,0
1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,54.0,0.1666666666666666,0.2592592592592592,2.0,0.61,1.5,3.5,0.5,2.0,16.5,2.25,2.0,1.25,1.0,0
1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,51.0,0.1372549019607843,0.3137254901960784,2.0,0.83,1.0,7.0,0.0,2.0,0.0,1.0,3.0,1.5,1.0,0
2.0,1.0,1.0,0.6666666666666666,0.90625,0.15625,0.0,0.78125,529.0,0.1020793950850661,0.3081285444234404,10.0,0.16,2.0,22.33333333333333,0.0,1.0,39.66666666666666,5.25,5.25,2.59375,3.0,0
3.0,1.0,5.0,0.0,0.375,0.125,0.0,0.875,238.0,0.0714285714285714,0.1134453781512605,10.0,0.81,1.0,11.0,1.0,3.0,0.0,7.0,3.25,19.75,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.75,127.0,0.1023622047244094,0.3464566929133858,3.0,0.27,1.0,25.0,0.0,2.0,66.0,2.375,3.125,1.75,1.0,0
2.0,1.0,0.5,1.1666666666666667,0.9333333333333332,0.0444444444444444,0.0,0.9333333333333332,553.0,0.1446654611211573,0.2332730560578662,8.0,0.07,2.2,12.8,0.0,2.0,13.8,3.0930232558139537,3.72093023255814,2.558139534883721,4.0,0
1.0,1.0,0.0,0.25,1.0,0.0,0.4166666666666667,0.5833333333333334,164.0,0.1646341463414634,0.3414634146341463,5.0,0.26,1.5,5.0,0.25,4.0,2.0,1.5833333333333333,2.4166666666666665,1.5833333333333333,2.0,0
4.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,84.0,0.0833333333333333,0.1428571428571428,10.0,0.4,1.0,7.0,0.0,3.0,0.0,3.6666666666666665,5.333333333333333,10.666666666666666,1.0,0
2.0,1.0,2.5,1.0,0.8484848484848485,0.0909090909090909,0.0,0.9090909090909092,472.0,0.1228813559322034,0.2076271186440678,11.0,0.3,1.5,10.0,0.0,1.0,40.0,10.93939393939394,4.0,2.787878787878788,5.0,0
7.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,61.0,0.0983606557377049,0.2459016393442623,7.0,0.62,2.0,9.0,0.0,1.0,0.0,5.0,5.0,12.0,3.0,0
4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,0.073170731707317,0.2195121951219512,4.0,0.81,1.0,4.0,0.0,3.0,0.0,8.0,4.0,6.0,2.0,0
2.0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,66.0,0.106060606060606,0.2424242424242424,4.0,0.55,1.0,7.0,0.0,1.0,0.0,5.333333333333333,4.666666666666667,2.6666666666666665,1.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,0.1311475409836065,0.0983606557377049,4.0,1.41,1.0,6.0,0.0,3.0,0.0,6.5,3.5,2.5,2.0,0
2.0,1.0,18.0,3.0,0.55,0.025,0.0,0.925,583.0,0.0994854202401372,0.2504288164665523,6.0,0.31,1.0,40.0,0.0,1.0,92.0,7.4,5.225,2.6,2.0,0
1.0,1.0,1.0,1.0,0.9090909090909092,0.0,0.1818181818181818,0.8181818181818182,166.0,0.1385542168674698,0.2590361445783132,9.0,0.31,2.0,19.0,1.0,2.0,81.0,4.454545454545454,4.0,3.636363636363636,3.0,0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,0.1466666666666666,0.2533333333333333,3.0,0.48,1.0,13.0,0.0,1.0,25.0,8.0,6.0,2.0,2.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,62.0,0.0967741935483871,0.2419354838709677,1.0,1.15,1.0,9.0,0.0,3.0,66.0,3.6666666666666665,3.6666666666666665,1.0,0.0,0
1.0,1.0,0.0,0.5,1.0,0.0769230769230769,0.2307692307692307,0.6923076923076923,263.0,0.182509505703422,0.2737642585551331,7.0,0.29,1.5,12.25,0.0,6.0,26.5,4.461538461538462,4.769230769230769,4.307692307692308,2.0,0
2.0,1.0,0.0,0.0,1.0,0.25,0.0,0.75,102.0,0.1176470588235294,0.3529411764705882,4.0,0.43,2.0,19.0,0.0,3.0,0.0,3.0,5.5,2.5,3.0,0
5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,64.0,0.078125,0.265625,5.0,0.44,1.0,11.0,0.0,2.0,0.0,2.0,22.0,9.0,2.0,0
1.0,1.0,0.5,0.8333333333333334,0.9210526315789472,0.0526315789473684,0.0,0.9210526315789472,395.0,0.1594936708860759,0.2632911392405063,5.0,0.09,2.2,9.2,0.0,2.0,10.0,2.9166666666666665,2.6666666666666665,1.9722222222222223,3.0,0
2.0,1.0,0.0,1.0,1.0,0.0625,0.0,0.9375,215.0,0.1348837209302325,0.2093023255813953,7.0,0.38,2.0,9.0,0.0,2.0,80.0,4.3125,2.4375,3.0,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,128.0,0.109375,0.1796875,2.0,1.28,2.0,4.0,0.0,2.0,70.0,1.8,2.1,1.1,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,53.0,0.1698113207547169,0.2452830188679245,3.0,0.69,1.0,7.0,0.0,4.0,0.0,2.333333333333333,3.0,1.6666666666666667,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,0.1666666666666666,0.25,1.0,0.74,1.0,3.0,0.0,2.0,0.0,0.6,1.6,1.0,0.0,0
1.0,1.0,1.0,0.0,0.9090909090909092,0.0,0.0,1.0,93.0,0.1612903225806451,0.2258064516129032,1.0,0.44,1.0,4.0,0.0,1.0,56.0,3.363636363636364,3.272727272727273,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,0.1025641025641025,0.2307692307692307,2.0,0.94,2.0,3.0,0.0,4.0,0.0,1.0,2.0,1.5,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,160.0,0.2,0.20625,1.0,0.56,1.0,2.0,0.0,1.0,85.0,3.75,1.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.1666666666666666,0.3333333333333333,2.0,0.61,2.0,8.0,0.0,3.0,0.0,1.3333333333333333,2.0,1.3333333333333333,1.0,0
1.0,1.0,1.0,2.0,0.8888888888888888,0.0,0.0,1.0,108.0,0.1481481481481481,0.2037037037037037,1.0,1.19,2.0,3.0,0.0,2.0,66.0,1.7777777777777777,1.4444444444444444,1.0,0.0,0
1.0,1.0,0.5,0.8333333333333334,0.925,0.05,0.0,0.925,452.0,0.1548672566371681,0.2544247787610619,6.0,0.08,2.2,12.2,0.0,2.0,9.2,2.3421052631578947,3.263157894736842,2.026315789473684,4.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.1111111111111111,0.2962962962962963,3.0,0.78,1.0,3.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,0
1.0,1.0,0.5,0.8333333333333334,0.9210526315789472,0.0526315789473684,0.0,0.9210526315789472,394.0,0.1624365482233502,0.2588832487309644,5.0,0.09,2.2,9.8,0.0,2.0,9.0,2.555555555555556,2.6944444444444446,1.9444444444444444,3.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8,47.0,0.1914893617021276,0.2340425531914893,3.0,0.9,1.0,7.0,1.0,2.0,0.0,1.8,2.0,1.0,1.0,0
1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.8,105.0,0.1238095238095238,0.3428571428571428,3.0,0.24,3.0,14.0,0.0,1.0,70.0,2.2,2.3,1.6,2.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,105.0,0.1142857142857142,0.3428571428571428,3.0,0.49,1.0,12.0,0.0,2.0,41.0,3.25,4.25,2.0,1.0,0
3.0,1.0,0.75,0.25,0.6666666666666666,0.2222222222222222,0.0,0.7777777777777778,273.0,0.0769230769230769,0.3333333333333333,16.0,0.25,1.75,15.5,0.0,1.0,0.0,2.4444444444444446,8.0,109.77777777777776,5.0,0
3.0,1.0,0.5,1.1666666666666667,0.9444444444444444,0.037037037037037,0.0,0.9444444444444444,906.0,0.1092715231788079,0.1975717439293598,15.0,0.05,2.2,13.8,0.0,2.0,13.0,5.4423076923076925,3.769230769230769,17.115384615384617,5.0,0
3.0,1.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.6666666666666666,125.0,0.144,0.328,6.0,0.57,1.0,18.0,0.0,2.0,33.0,3.0,9.333333333333334,2.333333333333333,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,66.0,0.1515151515151515,0.1969696969696969,2.0,0.75,1.0,7.0,0.0,2.0,37.0,2.25,2.5,1.25,1.0,0
1.0,1.0,0.5,1.0,0.9210526315789472,0.0526315789473684,0.0,0.9210526315789472,387.0,0.165374677002584,0.268733850129199,5.0,0.1,2.2,9.6,0.0,2.0,14.0,2.4166666666666665,2.6944444444444446,1.7777777777777777,3.0,0
3.0,1.0,0.5,2.1666666666666665,0.9558823529411764,0.0294117647058823,0.0,0.9558823529411764,1016.0,0.1112204724409448,0.1811023622047244,20.0,0.06,2.2,14.2,0.0,2.0,15.8,3.954545454545455,4.015151515151516,161.4090909090909,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,0.1627906976744186,0.1627906976744186,1.0,1.77,1.0,3.0,0.0,2.0,0.0,3.5,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,0.1234567901234567,0.4074074074074074,2.0,0.22,2.0,18.0,0.0,1.0,55.0,4.0,4.5,1.75,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,99.0,0.1717171717171717,0.3232323232323232,1.0,0.34,1.0,2.0,3.0,2.0,0.0,2.0,1.5714285714285714,1.0,0.0,0
3.0,1.0,22.0,3.0,0.0,0.4090909090909091,0.0,0.2727272727272727,542.0,0.07380073800738,0.2453874538745387,11.0,0.39,1.0,52.0,0.0,1.0,0.0,6.909090909090909,6.045454545454546,4.227272727272728,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,44.0,0.1590909090909091,0.2272727272727272,1.0,1.18,1.0,4.0,0.0,3.0,0.0,2.0,2.333333333333333,1.0,0.0,0
1.0,1.0,2.0,3.0,0.625,0.5625,0.0,0.3125,500.0,0.112,0.106,5.0,0.25,1.0,10.5,0.0,1.0,87.0,2.642857142857143,2.642857142857143,1.5714285714285714,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.1458333333333333,0.1458333333333333,0.0,4.12,1.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,93.0,0.1935483870967742,0.2473118279569892,1.0,0.47,2.0,5.0,0.0,1.0,81.0,1.6428571428571428,1.3571428571428572,1.0,0.0,0
1.0,1.0,0.5,0.8333333333333334,0.9210526315789472,0.0526315789473684,0.0,0.9210526315789472,395.0,0.1594936708860759,0.2632911392405063,5.0,0.09,2.2,9.2,0.0,2.0,10.0,3.7777777777777777,2.6666666666666665,1.9722222222222223,3.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.1818181818181818,0.8181818181818182,155.0,0.0967741935483871,0.2064516129032258,6.0,0.36,2.0,9.0,2.0,1.0,72.0,3.909090909090909,2.4545454545454546,2.4545454545454546,3.0,0
1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,189.0,0.1904761904761904,0.3068783068783068,2.0,0.28,1.5,5.5,0.0,2.0,61.5,4.423076923076923,1.8846153846153848,1.0384615384615383,1.0,0
2.0,1.0,0.0,0.25,1.0,0.3571428571428571,0.0,0.6428571428571429,470.0,0.1234042553191489,0.251063829787234,8.0,0.06,1.5,14.0,0.0,2.0,42.75,4.380952380952381,3.6666666666666665,2.380952380952381,3.0,0
3.0,2.0,19.0,0.0,0.0,0.0,0.0,0.9473684210526316,336.0,0.0922619047619047,0.1488095238095238,8.0,0.31,1.0,6.5,0.0,1.0,0.0,3.789473684210526,3.842105263157895,3.684210526315789,4.0,0
1.0,1.0,2.0,3.0,0.625,0.5625,0.0,0.3125,500.0,0.112,0.106,5.0,0.25,1.0,10.5,0.0,1.0,87.0,2.642857142857143,2.642857142857143,1.5714285714285714,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0769230769230769,0.1153846153846153,0.0,5.0,0.0,0.0,3.0,0.0,0.0,24.0,1.0,0.0,0.0,0
2.0,1.0,4.0,6.0,0.5555555555555556,0.2222222222222222,0.0,0.7777777777777778,210.0,0.0952380952380952,0.238095238095238,6.0,0.45,1.0,14.0,0.0,1.0,81.0,6.333333333333333,4.555555555555555,3.6666666666666665,2.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,0.1777777777777777,0.1555555555555555,1.0,1.64,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0
2.0,1.0,0.0,0.5,1.0,0.0571428571428571,0.0571428571428571,0.8857142857142857,610.0,0.101639344262295,0.1540983606557377,18.0,0.49,3.0,38.0,0.0,1.0,86.0,3.636363636363636,4.484848484848484,12.484848484848484,9.0,0
2.0,1.0,0.0,3.0,1.0,0.5,0.0,0.25,126.0,0.1349206349206349,0.3809523809523809,5.0,0.21,2.0,20.0,0.0,1.0,62.0,7.25,5.5,2.75,3.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,97.0,0.0927835051546391,0.2783505154639175,6.0,0.38,1.0,16.0,0.0,2.0,33.0,3.333333333333333,5.0,7.333333333333333,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,52.0,0.1346153846153846,0.2692307692307692,2.0,0.8,2.0,4.0,1.0,3.0,0.0,1.2,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,0.1636363636363636,0.2545454545454545,2.0,0.59,1.0,8.0,0.0,1.0,0.0,5.5,7.0,1.5,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.1632653061224489,0.2040816326530612,1.0,0.71,1.0,3.0,0.0,1.0,41.0,4.333333333333333,1.5,1.0,0.0,0
1.0,1.0,1.0,1.0,0.9655172413793104,0.0344827586206896,0.0,0.896551724137931,372.0,0.1021505376344086,0.1720430107526881,3.0,0.52,1.0,23.0,0.0,1.0,75.0,4.0,5.620689655172414,1.4827586206896552,2.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,40.0,0.15,0.15,1.0,1.62,1.0,1.0,0.0,1.0,0.0,1.6666666666666667,2.0,1.0,0.0,0
4.0,2.0,0.5,0.0,0.5,0.0,0.0,1.0,74.0,0.054054054054054,0.3108108108108108,4.0,0.32,1.0,8.0,0.0,2.0,0.0,4.5,9.0,4.0,2.0,0
2.0,1.0,0.5,1.1666666666666667,0.9375,0.0416666666666666,0.0,0.9375,603.0,0.1343283582089552,0.2122719734660033,11.0,0.07,2.2,9.4,0.0,2.0,12.8,14.891304347826088,3.108695652173913,5.5,3.0,0
2.0,1.0,4.5,4.5,0.8235294117647058,0.0392156862745098,0.1568627450980392,0.7843137254901961,614.0,0.1091205211726384,0.2361563517915309,14.0,0.04,1.0,35.0,0.0,2.0,0.0,3.4693877551020407,3.163265306122449,4.857142857142857,3.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,0.1162790697674418,0.1860465116279069,0.0,3.22,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,115.0,0.1130434782608695,0.4695652173913043,3.0,0.24,2.0,23.0,0.0,2.0,66.0,4.833333333333333,3.8333333333333335,1.6666666666666667,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,47.0,0.1276595744680851,0.2978723404255319,2.0,0.95,2.0,6.0,0.0,3.0,0.0,1.0,2.333333333333333,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,190.0,0.1105263157894736,0.1947368421052631,10.0,0.56,1.5,8.5,0.0,1.0,55.0,5.875,5.375,11.75,3.0,0
2.0,1.0,0.0,0.4,1.0,0.0,0.0,0.5833333333333334,344.0,0.1453488372093023,0.2267441860465116,14.0,0.13,1.0,9.0,0.0,2.0,46.8,4.041666666666667,4.958333333333333,49.875,3.0,0
1.0,1.0,0.5,0.8333333333333334,0.926829268292683,0.048780487804878,0.0,0.926829268292683,443.0,0.1512415349887133,0.2483069977426636,6.0,0.08,2.2,11.4,0.0,2.0,8.8,3.769230769230769,2.9743589743589745,2.0,4.0,0
2.0,1.0,1.0,3.0,0.9,0.1,0.0,0.9,237.0,0.1223628691983122,0.2953586497890295,7.0,0.22,1.0,32.0,0.0,2.0,77.0,4.4,6.8,4.4,2.0,0
