File,Version,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezContext.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezContext.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,11.0,5.0,11.0,0.0,0.0,0.0,11.0,94.0,19.0,54.0,25.0,15.0,21.0,26.0,40.0,25.0,15.0,2.0,2.0,2.0,0.39,13.0,13.0,13.0,11.0,1.0,6.0,0.0,2.0,81.0,2.909090909090909,1.2727272727272727,1.1818181818181819,1.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezJobExecHelper.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezJobExecHelper.java,3.0,3.0,3.0,1.0,12.0,0.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,10.0,33.0,11.0,19.0,24.0,16.0,21.0,10.0,13.0,3.0,3.0,3.0,0.73,3.0,3.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezProcessor.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezProcessor.java,2.0,2.0,2.0,1.0,13.0,0.0,10.0,1.0,3.0,0.0,4.0,13.0,13.0,8.0,13.0,3.0,1.0,1.0,8.0,260.0,32.0,178.0,69.0,90.0,50.0,90.0,122.0,58.0,75.0,8.0,8.0,9.0,0.28,27.0,27.0,28.0,14.0,1.0,12.0,1.0,2.0,35.0,3.6923076923076925,4.0,5.538461538461538,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezSessionPoolManager.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezSessionPoolManager.java,3.0,3.0,4.0,1.0,18.0,0.0,14.0,2.0,7.0,3.0,7.0,35.0,34.0,21.0,37.0,0.0,12.0,3.0,22.0,807.0,69.0,596.0,172.0,366.0,152.0,279.0,431.0,159.0,324.0,15.0,15.0,17.0,0.26,140.0,139.0,156.0,72.0,1.6666666666666667,11.833333333333334,0.3333333333333333,2.0,24.5,6.2,6.2,59.4,5.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezSessionState.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezSessionState.java,2.0,2.0,2.0,1.0,13.0,0.0,10.0,2.0,2.0,4.0,6.0,43.0,39.0,15.0,43.0,0.0,11.0,1.0,31.0,727.0,84.0,532.0,204.0,307.0,112.0,290.0,388.0,181.0,253.0,10.0,10.0,11.0,0.21,105.0,105.0,113.0,61.0,1.5,38.0,0.5,1.0,44.5,5.255813953488372,5.232558139534884,7.046511627906977,4.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezTask.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\TezTask.java,2.0,2.0,3.0,1.0,18.0,1.0,14.0,2.0,2.0,1.0,2.0,30.0,29.0,7.0,30.0,7.0,3.0,1.0,19.0,714.0,97.0,517.0,209.0,285.0,104.0,256.0,366.0,178.0,240.0,14.0,14.0,17.0,0.2,86.0,86.0,90.0,32.0,1.0,34.5,0.0,2.0,48.0,4.233333333333333,6.8,42.56666666666667,4.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\Utils.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\Utils.java,4.0,4.0,4.0,2.0,26.0,0.0,26.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,74.0,4.0,53.0,23.0,26.0,17.0,28.0,38.0,22.0,21.0,4.0,4.0,5.0,0.32,8.0,8.0,9.0,5.0,1.0,8.0,0.0,2.0,0.0,4.5,9.0,4.0,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\DAGSummary.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\DAGSummary.java,1.0,1.0,1.0,1.0,13.0,0.0,10.0,2.0,1.0,0.0,4.0,10.0,10.0,8.0,10.0,1.0,8.0,0.0,1.0,215.0,28.0,149.0,69.0,89.0,38.0,76.0,96.0,62.0,52.0,5.0,5.0,5.0,0.26,18.0,18.0,18.0,14.0,2.0,33.0,0.0,1.0,81.0,5.7,5.7,1.8,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\FSCountersSummary.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\FSCountersSummary.java,2.0,2.0,2.0,1.0,15.0,1.0,13.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,1.0,110.0,16.0,74.0,40.0,43.0,20.0,42.0,53.0,35.0,29.0,4.0,4.0,4.0,0.27,8.0,8.0,8.0,4.0,2.0,18.0,0.0,1.0,50.0,5.75,5.5,2.0,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\LLAPioSummary.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\LLAPioSummary.java,2.0,2.0,2.0,1.0,17.0,0.0,16.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,126.0,17.0,90.0,48.0,58.0,19.0,49.0,60.0,39.0,35.0,5.0,5.0,5.0,0.21,9.0,9.0,9.0,6.0,2.0,20.0,0.0,1.0,62.0,7.25,5.5,2.75,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\PrintSummary.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\PrintSummary.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,3.0,5.0,4.0,0.0,17.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\QueryExecutionBreakdownSummary.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\QueryExecutionBreakdownSummary.java,1.0,1.0,1.0,1.0,12.0,1.0,9.0,1.0,1.0,0.0,3.0,4.0,4.0,5.0,4.0,1.0,2.0,0.0,1.0,93.0,18.0,51.0,23.0,30.0,24.0,37.0,43.0,23.0,24.0,2.0,2.0,2.0,0.47,5.0,5.0,5.0,4.0,2.0,7.0,0.0,1.0,55.0,6.25,4.75,1.25,1.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\TezJobMonitor.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\TezJobMonitor.java,3.0,3.0,4.0,1.0,18.0,1.0,16.0,1.0,5.0,4.0,5.0,17.0,13.0,12.0,17.0,2.0,7.0,0.0,8.0,401.0,41.0,316.0,95.0,198.0,44.0,174.0,229.0,95.0,152.0,21.0,15.0,24.0,0.14,55.0,49.0,68.0,20.0,1.4,12.6,0.4,1.0,16.0,5.117647058823529,6.176470588235294,8.941176470588236,5.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\TezProgressMonitor.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\monitoring\TezProgressMonitor.java,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,2.0,0.0,1.0,22.0,22.0,12.0,22.0,11.0,3.0,0.0,8.0,331.0,40.0,251.0,89.0,144.0,40.0,119.0,174.0,85.0,100.0,8.0,8.0,9.0,0.16,51.0,51.0,55.0,29.0,1.5,13.5,0.0,1.0,64.5,4.0,4.318181818181818,3.090909090909091,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\tools\KeyValueInputMerger.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\tools\KeyValueInputMerger.java,2.0,2.0,2.0,1.0,18.0,0.0,15.0,2.0,2.0,0.0,1.0,6.0,6.0,7.0,6.0,0.0,1.0,0.0,5.0,181.0,15.0,124.0,57.0,69.0,42.0,69.0,90.0,51.0,48.0,7.0,7.0,7.0,0.34,16.0,16.0,16.0,9.0,1.5,17.5,0.0,2.0,34.0,4.666666666666667,6.666666666666667,4.333333333333333,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\tools\KeyValuesInputMerger.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\tools\KeyValuesInputMerger.java,2.0,2.0,2.0,1.0,9.0,0.0,7.0,1.0,4.0,0.0,1.0,14.0,14.0,8.0,14.0,2.0,1.0,0.0,11.0,207.0,28.0,137.0,52.0,67.0,42.0,64.0,99.0,48.0,57.0,6.0,6.0,6.0,0.31,28.0,28.0,29.0,20.0,1.75,7.0,0.0,2.0,24.0,2.2142857142857144,3.5714285714285716,2.9285714285714284,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\tez\tools\TezMergedLogicalInput.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\tez\tools\TezMergedLogicalInput.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,55.0,7.0,27.0,15.0,7.0,21.0,13.0,19.0,13.0,7.0,2.0,2.0,2.0,0.78,4.0,4.0,4.0,3.0,1.0,10.0,0.0,2.0,66.0,1.6666666666666667,3.0,1.3333333333333333,1.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\AggregateDefinition.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\AggregateDefinition.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,52.0,6.0,29.0,15.0,8.0,17.0,16.0,22.0,14.0,8.0,1.0,1.0,1.0,0.59,5.0,5.0,5.0,5.0,1.0,4.0,0.0,1.0,60.0,2.4,1.8,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\TimestampUtils.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\TimestampUtils.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,49.0,8.0,24.0,15.0,7.0,17.0,12.0,16.0,11.0,7.0,1.0,1.0,1.0,0.71,3.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,0.0,4.0,2.6666666666666665,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAggregationBufferBatch.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAggregationBufferBatch.java,1.0,1.0,1.0,1.0,9.0,0.0,6.0,3.0,1.0,0.0,0.0,9.0,9.0,6.0,9.0,0.0,0.0,0.0,9.0,165.0,23.0,71.0,26.0,36.0,71.0,43.0,57.0,29.0,29.0,3.0,3.0,3.0,1.0,14.0,14.0,14.0,9.0,1.0,6.0,0.0,1.0,68.0,3.0,3.2222222222222223,1.5555555555555556,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAggregationBufferRow.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAggregationBufferRow.java,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,84.0,11.0,32.0,14.0,9.0,41.0,15.0,24.0,14.0,10.0,2.0,2.0,2.0,1.28,8.0,8.0,8.0,7.0,1.0,1.0,0.0,1.0,61.0,4.714285714285714,1.2857142857142858,1.1428571428571428,1.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAppMasterEventOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAppMasterEventOperator.java,2.0,2.0,2.0,2.0,15.0,1.0,13.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,135.0,23.0,85.0,31.0,45.0,27.0,54.0,68.0,29.0,39.0,9.0,9.0,9.0,0.32,13.0,13.0,13.0,12.0,1.0,16.0,0.0,3.0,70.0,4.4,5.4,3.8,4.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAssignRow.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorAssignRow.java,7.0,4.0,7.0,5.0,47.0,4.0,37.0,5.0,1.0,0.0,2.0,12.0,12.0,7.0,12.0,0.0,4.0,0.0,8.0,730.0,75.0,510.0,132.0,349.0,145.0,266.0,317.0,121.0,227.0,32.0,16.0,32.0,0.28,86.0,52.0,87.0,62.0,1.0,60.0,0.0,1.0,67.0,9.916666666666666,9.75,7.416666666666667,5.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnAssign.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnAssign.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,30.0,5.0,8.0,7.0,0.0,17.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnAssignFactory.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnAssignFactory.java,2.0,2.0,2.0,1.0,16.0,0.0,16.0,0.0,29.0,5.0,0.0,42.0,37.0,4.0,42.0,0.0,0.0,15.0,27.0,609.0,30.0,545.0,118.0,349.0,34.0,215.0,322.0,122.0,209.0,23.0,18.0,23.0,0.06,113.0,101.0,114.0,44.0,1.0,4.1,0.9,3.0,3.3333333333333335,4.595238095238095,2.642857142857143,2.642857142857143,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnMapping.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnMapping.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,8.0,8.0,4.0,8.0,0.0,0.0,0.0,8.0,71.0,14.0,36.0,18.0,13.0,21.0,21.0,28.0,17.0,12.0,1.0,1.0,1.0,0.58,6.0,6.0,6.0,6.0,1.0,5.0,2.0,1.0,66.0,3.125,1.625,0.75,0.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnOrderedMap.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnOrderedMap.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,0.0,1.0,11.0,11.0,7.0,11.0,2.0,0.0,0.0,9.0,125.0,22.0,79.0,34.0,35.0,24.0,41.0,58.0,35.0,29.0,2.0,2.0,2.0,0.3,13.0,13.0,13.0,11.0,1.0,5.333333333333333,0.0,1.0,26.0,3.3636363636363638,3.1818181818181817,1.1818181818181819,1.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnOutputMapping.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnOutputMapping.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,60.0,11.0,23.0,11.0,9.0,26.0,11.0,16.0,9.0,8.0,1.0,1.0,1.0,1.13,4.0,4.0,4.0,4.0,1.0,4.0,0.0,2.0,0.0,3.0,3.25,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnSetInfo.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnSetInfo.java,1.0,1.0,1.0,1.0,10.0,1.0,9.0,0.0,2.0,0.0,1.0,10.0,10.0,21.0,10.0,0.0,1.0,3.0,6.0,210.0,36.0,126.0,43.0,74.0,48.0,92.0,105.0,43.0,65.0,7.0,2.0,7.0,0.38,16.0,11.0,16.0,10.0,1.0,4.0,1.0,1.0,39.5,5.4,6.5,1.6,1.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnSourceMapping.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorColumnSourceMapping.java,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,65.0,10.0,29.0,12.0,13.0,26.0,15.0,22.0,11.0,12.0,3.0,3.0,3.0,0.9,6.0,6.0,6.0,6.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.5,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorCopyRow.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorCopyRow.java,2.0,2.0,3.0,1.0,12.0,0.0,11.0,0.0,10.0,0.0,1.0,21.0,21.0,4.0,21.0,17.0,0.0,0.0,4.0,348.0,53.0,264.0,74.0,156.0,31.0,113.0,174.0,70.0,112.0,9.0,4.0,9.0,0.12,53.0,48.0,67.0,20.0,1.0,5.8,0.8,3.0,3.7,6.619047619047619,3.0476190476190474,2.8095238095238093,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorDeserializeRow.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorDeserializeRow.java,5.0,3.0,5.0,2.0,38.0,2.0,28.0,7.0,1.0,0.0,2.0,18.0,18.0,12.0,18.0,0.0,7.0,0.0,11.0,853.0,88.0,571.0,117.0,426.0,198.0,278.0,342.0,121.0,231.0,26.0,10.0,29.0,0.35,97.0,64.0,106.0,47.0,0.5,25.5,0.0,1.0,37.0,10.777777777777779,6.055555555555555,6.666666666666667,4.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorExpressionDescriptor.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorExpressionDescriptor.java,2.0,2.0,2.0,1.0,7.0,0.0,6.0,0.0,6.0,4.0,2.0,25.0,27.0,36.0,31.0,3.0,1.0,0.0,27.0,371.0,40.0,273.0,84.0,148.0,58.0,121.0,192.0,65.0,133.0,13.0,13.0,19.0,0.21,66.0,66.0,80.0,55.0,1.0,7.333333333333333,0.0,1.0,21.666666666666668,29.84,3.0,3.04,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorExtractRow.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorExtractRow.java,5.0,2.0,5.0,3.0,30.0,2.0,25.0,2.0,1.0,0.0,2.0,8.0,8.0,5.0,8.0,0.0,3.0,0.0,5.0,354.0,41.0,246.0,99.0,157.0,67.0,147.0,169.0,91.0,91.0,27.0,11.0,28.0,0.27,40.0,23.0,41.0,28.0,1.0,47.0,0.0,1.0,57.0,10.875,6.25,4.75,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorFileSinkOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorFileSinkOperator.java,1.0,1.0,1.0,1.0,10.0,1.0,8.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,1.0,4.0,105.0,20.0,59.0,27.0,26.0,26.0,37.0,47.0,25.0,22.0,5.0,5.0,5.0,0.44,9.0,9.0,9.0,5.0,1.0,12.0,0.0,4.0,70.0,3.4,4.0,2.4,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorFilterOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorFilterOperator.java,1.0,1.0,1.0,1.0,9.0,0.0,7.0,0.0,1.0,1.0,1.0,9.0,8.0,3.0,9.0,0.0,0.0,1.0,8.0,143.0,24.0,89.0,36.0,47.0,30.0,48.0,63.0,32.0,32.0,5.0,4.0,5.0,0.34,16.0,14.0,16.0,9.0,1.0,19.0,0.0,3.0,62.0,3.0,3.111111111111111,2.111111111111111,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorGroupByOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorGroupByOperator.java,2.0,2.0,2.0,1.0,14.0,1.0,10.0,2.0,8.0,1.0,2.0,51.0,50.0,41.0,51.0,0.0,10.0,3.0,38.0,1002.0,149.0,596.0,199.0,328.0,259.0,313.0,422.0,179.0,263.0,11.0,10.0,11.0,0.43,110.0,107.0,119.0,54.0,1.25,13.5,0.625,2.0,28.75,4.647058823529412,4.568627450980392,3.9215686274509802,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorGroupKeyHelper.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorGroupKeyHelper.java,5.0,5.0,7.0,1.0,35.0,1.0,28.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,147.0,10.0,92.0,30.0,64.0,45.0,62.0,80.0,36.0,45.0,14.0,14.0,20.0,0.49,17.0,17.0,23.0,3.0,1.0,13.0,0.0,2.0,0.0,9.0,5.666666666666667,325.0,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorHashKeyWrapper.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorHashKeyWrapper.java,1.0,1.0,2.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,7.0,42.0,42.0,10.0,42.0,0.0,2.0,1.0,39.0,419.0,62.0,319.0,89.0,174.0,40.0,160.0,228.0,92.0,138.0,12.0,12.0,12.0,0.13,74.0,74.0,84.0,45.0,1.0,15.0,0.0,2.0,65.0,6.5476190476190474,2.5476190476190474,4.9523809523809526,4.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorHashKeyWrapperBatch.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorHashKeyWrapperBatch.java,3.0,3.0,4.0,1.0,15.0,0.0,11.0,3.0,1.0,1.0,1.0,44.0,43.0,3.0,44.0,0.0,36.0,0.0,8.0,804.0,60.0,531.0,117.0,331.0,213.0,258.0,407.0,133.0,282.0,45.0,45.0,105.0,0.4,154.0,154.0,214.0,50.0,1.0,15.0,0.0,2.0,66.0,6.931818181818182,3.2045454545454546,23833.636363636364,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorLimitOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorLimitOperator.java,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,82.0,10.0,50.0,18.0,25.0,22.0,28.0,39.0,17.0,22.0,7.0,7.0,7.0,0.44,10.0,10.0,10.0,4.0,1.0,9.0,0.0,3.0,0.0,4.0,3.5,3.25,3.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapJoinBaseOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapJoinBaseOperator.java,2.0,2.0,2.0,1.0,12.0,1.0,10.0,1.0,1.0,0.0,2.0,9.0,9.0,6.0,9.0,0.0,1.0,3.0,5.0,188.0,33.0,119.0,51.0,59.0,40.0,71.0,91.0,45.0,52.0,5.0,5.0,5.0,0.34,18.0,18.0,19.0,9.0,2.0,24.0,2.0,5.0,75.0,4.333333333333333,6.222222222222222,2.5555555555555554,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapJoinOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapJoinOperator.java,1.0,1.0,1.0,1.0,15.0,1.0,12.0,1.0,4.0,0.0,2.0,13.0,13.0,12.0,13.0,0.0,1.0,3.0,9.0,263.0,48.0,167.0,72.0,93.0,49.0,100.0,127.0,73.0,66.0,7.0,7.0,7.0,0.29,25.0,25.0,25.0,13.0,1.5,12.25,0.0,6.0,26.5,4.461538461538462,4.769230769230769,4.3076923076923075,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapJoinOuterFilteredOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapJoinOuterFilteredOperator.java,2.0,2.0,2.0,1.0,13.0,2.0,9.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,123.0,27.0,63.0,27.0,30.0,33.0,39.0,50.0,25.0,26.0,6.0,6.0,6.0,0.52,10.0,10.0,10.0,5.0,1.0,12.0,0.0,6.0,68.0,4.0,4.8,4.0,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorMapOperator.java,2.0,1.0,2.0,1.0,19.0,2.0,12.0,4.0,5.0,1.0,1.0,36.0,35.0,33.0,36.0,1.0,7.0,0.0,28.0,921.0,171.0,520.0,192.0,283.0,232.0,286.0,357.0,166.0,220.0,15.0,14.0,17.0,0.45,71.0,66.0,78.0,43.0,1.0,19.2,0.6,3.0,49.2,3.4444444444444446,5.972222222222222,4.444444444444445,6.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorReduceSinkOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorReduceSinkOperator.java,1.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,1.0,4.0,108.0,23.0,60.0,28.0,27.0,25.0,38.0,48.0,26.0,22.0,5.0,5.0,5.0,0.42,9.0,9.0,9.0,5.0,1.0,12.0,0.0,4.0,70.0,3.4,4.0,2.4,2.0
ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorSMBMapJoinOperator.java,3.1.3,ql\src\java\org\apache\hadoop\hive\ql\exec\vector\VectorSMBMapJoinOperator.java,1.0,1.0,2.0,1.0,15.0,2.0,12.0,1.0,5.0,0.0,2.0,17.0,17.0,16.0,17.0,1.0,1.0,4.0,11.0,315.0,64.0,206.0,79.0,120.0,46.0,130.0,162.0,84.0,90.0,7.0,7.0,7.0,0.22,31.0,31.0,32.0,16.0,1.4,11.6,0.2,5.0,22.4,4.176470588235294,5.823529411764706,2.5294117647058822,3.0
