File,Version,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDFWhen.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDFWhen.java,4.0,4.0,4.0,2.0,24.0,1.0,22.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,131.0,11.0,95.0,38.0,49.0,25.0,42.0,56.0,22.0,38.0,6.0,6.0,6.0,0.26,13.0,13.0,14.0,6.0,1.0,12.0,0.0,2.0,33.0,3.3333333333333335,5.333333333333333,8.0,2.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTF.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTF.java,1.0,1.0,1.0,1.0,10.0,0.0,4.0,5.0,1.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,0.0,1.0,6.0,110.0,13.0,35.0,22.0,9.0,62.0,20.0,27.0,20.0,9.0,2.0,2.0,2.0,1.77,6.0,6.0,6.0,5.0,1.0,10.0,10.0,1.0,60.0,3.142857142857143,1.4285714285714286,0.8571428571428571,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFExplode.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFExplode.java,3.0,2.0,3.0,2.0,16.0,0.0,15.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,118.0,12.0,85.0,35.0,47.0,21.0,47.0,61.0,30.0,35.0,7.0,6.0,7.0,0.25,13.0,11.0,13.0,8.0,1.0,16.0,0.0,2.0,66.0,2.75,5.25,3.75,2.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFGetSplits.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFGetSplits.java,3.0,2.0,3.0,1.0,29.0,3.0,23.0,2.0,3.0,1.0,1.0,16.0,15.0,8.0,16.0,0.0,8.0,0.0,8.0,607.0,77.0,470.0,221.0,292.0,60.0,306.0,357.0,201.0,222.0,15.0,9.0,15.0,0.13,57.0,44.0,62.0,16.0,1.3333333333333333,33.0,0.0,2.0,28.0,6.625,11.6875,13.5,3.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFInline.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFInline.java,2.0,2.0,2.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,77.0,10.0,49.0,25.0,15.0,18.0,20.0,32.0,20.0,14.0,4.0,4.0,4.0,0.37,10.0,10.0,11.0,5.0,1.0,10.0,0.0,2.0,60.0,1.4,2.4,2.8,2.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFJSONTuple.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFJSONTuple.java,3.0,3.0,3.0,1.0,17.0,1.0,15.0,0.0,2.0,0.0,9.0,7.0,7.0,8.0,7.0,1.0,1.0,1.0,4.0,219.0,30.0,160.0,64.0,85.0,35.0,99.0,126.0,58.0,78.0,13.0,13.0,14.0,0.22,25.0,25.0,27.0,13.0,1.0,7.5,0.0,2.0,15.5,3.857142857142857,5.142857142857143,12.571428571428571,3.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFParseUrlTuple.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFParseUrlTuple.java,5.0,4.0,6.0,2.0,20.0,1.0,17.0,0.0,2.0,0.0,1.0,6.0,8.0,22.0,8.0,0.0,2.0,0.0,6.0,244.0,28.0,190.0,62.0,112.0,35.0,113.0,149.0,49.0,105.0,20.0,20.0,20.0,0.18,44.0,35.0,48.0,21.0,1.0,22.0,0.0,2.0,63.0,8.166666666666666,9.0,22.333333333333332,4.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFPosExplode.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFPosExplode.java,2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,92.0,12.0,59.0,31.0,24.0,21.0,33.0,42.0,24.0,22.0,3.0,3.0,3.0,0.36,8.0,8.0,8.0,4.0,1.0,15.0,0.0,2.0,62.0,2.0,4.0,2.25,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFReplicateRows.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFReplicateRows.java,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,88.0,12.0,56.0,33.0,18.0,20.0,35.0,44.0,30.0,18.0,4.0,4.0,4.0,0.36,8.0,8.0,8.0,4.0,1.0,11.0,0.0,2.0,50.0,1.0,2.75,3.0,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFStack.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\GenericUDTFStack.java,3.0,3.0,4.0,1.0,18.0,1.0,16.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,131.0,14.0,92.0,38.0,47.0,25.0,50.0,66.0,33.0,37.0,9.0,9.0,11.0,0.27,15.0,15.0,17.0,4.0,1.0,14.0,0.0,2.0,50.0,3.25,5.75,33.5,3.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\ISupportStreamingModeForWindowing.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\ISupportStreamingModeForWindowing.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,46.0,6.0,10.0,9.0,1.0,30.0,8.0,9.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\LeadLagBuffer.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\LeadLagBuffer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,30.0,6.0,7.0,6.0,0.0,17.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\LongNumDistinctValueEstimator.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\LongNumDistinctValueEstimator.java,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,43.0,5.0,17.0,8.0,4.0,21.0,5.0,10.0,6.0,4.0,1.0,1.0,1.0,1.24,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,0.0,1.25,1.5,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NDV.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NDV.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,3.0,7.0,6.0,0.0,17.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NGramEstimator.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NGramEstimator.java,2.0,2.0,3.0,1.0,20.0,1.0,14.0,4.0,3.0,0.0,0.0,12.0,12.0,4.0,12.0,0.0,1.0,0.0,11.0,286.0,27.0,173.0,48.0,113.0,87.0,108.0,141.0,58.0,103.0,8.0,8.0,11.0,0.5,34.0,34.0,42.0,15.0,1.6666666666666667,6.666666666666667,0.0,1.0,9.0,4.166666666666667,7.25,6.083333333333333,2.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NumDistinctValueEstimator.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NumDistinctValueEstimator.java,2.0,2.0,2.0,1.0,13.0,1.0,10.0,2.0,1.0,1.0,3.0,22.0,21.0,6.0,22.0,1.0,3.0,0.0,18.0,384.0,63.0,241.0,74.0,146.0,87.0,163.0,212.0,85.0,142.0,7.0,7.0,9.0,0.36,51.0,51.0,54.0,27.0,1.0,14.0,4.0,1.0,74.0,4.863636363636363,3.1818181818181817,3.1818181818181817,3.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NumericHistogram.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\NumericHistogram.java,2.0,2.0,2.0,1.0,18.0,0.0,11.0,6.0,2.0,0.0,0.0,14.0,14.0,6.0,14.0,0.0,1.0,0.0,13.0,328.0,32.0,176.0,49.0,108.0,125.0,113.0,148.0,53.0,108.0,6.0,6.0,7.0,0.71,36.0,36.0,41.0,20.0,1.5,4.5,0.0,1.0,46.0,4.5,4.285714285714286,3.2142857142857144,4.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\RoundUtils.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\RoundUtils.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,6.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,6.0,74.0,11.0,32.0,12.0,10.0,31.0,12.0,22.0,12.0,10.0,2.0,2.0,3.0,0.97,9.0,9.0,11.0,7.0,1.0,4.0,0.0,1.0,0.0,3.5714285714285716,3.5714285714285716,1.2857142857142858,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\SimpleGenericUDAFParameterInfo.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\SimpleGenericUDAFParameterInfo.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,66.0,8.0,37.0,19.0,11.0,21.0,18.0,25.0,15.0,10.0,2.0,2.0,2.0,0.57,6.0,6.0,6.0,5.0,2.0,5.0,0.0,1.0,53.0,2.2,1.8,1.2,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\StringNumDistinctValueEstimator.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\StringNumDistinctValueEstimator.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,39.0,5.0,17.0,8.0,6.0,17.0,7.0,12.0,8.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,1.75,2.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\UDFCurrentDB.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\UDFCurrentDB.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,65.0,8.0,39.0,24.0,9.0,18.0,18.0,24.0,17.0,7.0,2.0,2.0,2.0,0.46,5.0,5.0,5.0,4.0,1.0,13.0,0.0,2.0,50.0,0.75,2.75,1.25,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\generic\UDTFCollector.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\generic\UDTFCollector.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,56.0,8.0,21.0,11.0,5.0,27.0,10.0,15.0,10.0,5.0,1.0,1.0,1.0,1.29,4.0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,37.0,2.0,1.5,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\MatchPath.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\MatchPath.java,1.0,1.0,2.0,1.0,12.0,0.0,11.0,0.0,12.0,7.0,1.0,55.0,48.0,34.0,55.0,3.0,10.0,13.0,29.0,938.0,119.0,705.0,271.0,346.0,114.0,338.0,454.0,237.0,289.0,6.0,6.0,8.0,0.16,97.0,97.0,109.0,59.0,1.0,10.25,0.3333333333333333,2.0,39.5,3.2363636363636363,5.290909090909091,1.9090909090909092,3.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\Noop.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\Noop.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,2.0,6.0,90.0,16.0,47.0,28.0,9.0,27.0,18.0,28.0,20.0,9.0,1.0,1.0,1.0,0.57,8.0,8.0,8.0,8.0,1.0,8.0,1.5,2.0,0.0,0.25,1.625,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\NoopStreaming.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\NoopStreaming.java,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0,68.0,10.0,41.0,21.0,13.0,17.0,21.0,28.0,18.0,10.0,2.0,2.0,2.0,0.41,5.0,5.0,5.0,4.0,1.0,7.0,0.0,3.0,16.5,1.75,4.0,1.25,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\NoopWithMap.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\NoopWithMap.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,2.0,8.0,111.0,18.0,61.0,32.0,12.0,32.0,20.0,32.0,22.0,12.0,1.0,1.0,1.0,0.52,10.0,10.0,10.0,10.0,1.0,7.0,1.0,3.0,0.0,0.3,2.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\NoopWithMapStreaming.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\NoopWithMapStreaming.java,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0,67.0,9.0,41.0,21.0,13.0,17.0,21.0,28.0,18.0,10.0,2.0,2.0,2.0,0.41,5.0,5.0,5.0,4.0,1.0,7.0,0.0,4.0,16.5,1.25,4.0,1.25,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\TableFunctionEvaluator.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\TableFunctionEvaluator.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,23.0,23.0,7.0,23.0,0.0,0.0,8.0,15.0,258.0,35.0,139.0,47.0,60.0,84.0,56.0,89.0,45.0,45.0,3.0,3.0,3.0,0.6,32.0,32.0,32.0,22.0,1.0,14.0,3.0,1.0,87.0,3.347826086956522,2.869565217391304,1.391304347826087,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\TableFunctionResolver.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\TableFunctionResolver.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,16.0,16.0,2.0,16.0,0.0,0.0,3.0,13.0,206.0,22.0,76.0,34.0,27.0,108.0,40.0,55.0,31.0,24.0,2.0,2.0,2.0,1.42,14.0,14.0,14.0,11.0,1.0,9.0,4.0,1.0,63.0,2.8125,1.6875,0.875,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\WindowingTableFunction.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\ptf\WindowingTableFunction.java,3.0,3.0,3.0,1.0,14.0,1.0,13.0,0.0,16.0,2.0,1.0,93.0,91.0,33.0,93.0,13.0,9.0,18.0,53.0,1744.0,211.0,1294.0,435.0,761.0,255.0,600.0,883.0,381.0,641.0,15.0,15.0,17.0,0.2,291.0,270.0,343.0,137.0,1.0588235294117647,10.823529411764707,0.4117647058823529,3.0,25.529411764705884,3.903225806451613,5.709677419354839,5.731182795698925,5.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\GenericUDFXPath.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\GenericUDFXPath.java,2.0,2.0,2.0,1.0,12.0,1.0,11.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,3.0,112.0,15.0,80.0,46.0,32.0,17.0,44.0,54.0,32.0,30.0,4.0,4.0,4.0,0.21,9.0,9.0,9.0,4.0,1.0,20.0,0.0,2.0,62.0,3.75,6.0,2.25,2.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathBoolean.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathBoolean.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,5.0,17.0,14.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathDouble.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathDouble.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,5.0,15.0,12.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.13,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathFloat.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathFloat.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,5.0,15.0,12.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.13,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathInteger.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathInteger.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,5.0,15.0,12.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.13,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathLong.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathLong.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,5.0,15.0,12.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.13,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathShort.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathShort.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,5.0,15.0,12.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,1.13,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathString.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathString.java,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,6.0,28.0,21.0,7.0,17.0,10.0,13.0,9.0,7.0,2.0,2.0,2.0,0.61,2.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0
ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathUtil.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\udf\xml\UDFXPathUtil.java,1.0,1.0,2.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,17.0,17.0,9.0,17.0,0.0,1.0,0.0,16.0,192.0,29.0,137.0,51.0,70.0,26.0,67.0,99.0,43.0,61.0,7.0,7.0,10.0,0.19,30.0,30.0,37.0,24.0,1.0,10.0,0.0,1.0,71.0,4.352941176470588,2.9411764705882355,2.0588235294117645,2.0
ql\src\java\org\apache\hadoop\hive\ql\util\DateTimeMath.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\util\DateTimeMath.java,1.0,1.0,2.0,1.0,9.0,1.0,7.0,0.0,2.0,0.0,0.0,32.0,32.0,5.0,32.0,0.0,0.0,0.0,32.0,381.0,74.0,263.0,79.0,151.0,44.0,132.0,194.0,71.0,147.0,3.0,3.0,3.0,0.17,60.0,60.0,86.0,32.0,1.0,5.5,0.0,1.0,46.5,4.6875,3.90625,1.875,1.0
ql\src\java\org\apache\hadoop\hive\ql\util\DependencyResolver.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\util\DependencyResolver.java,5.0,5.0,5.0,1.0,26.0,1.0,19.0,5.0,1.0,0.0,3.0,5.0,5.0,1.0,5.0,0.0,3.0,0.0,2.0,183.0,21.0,120.0,40.0,72.0,42.0,66.0,94.0,42.0,67.0,8.0,8.0,9.0,0.35,25.0,25.0,28.0,5.0,1.0,18.0,0.0,1.0,70.0,3.4,9.8,11.2,3.0
ql\src\java\org\apache\hadoop\hive\ql\util\DosToUnix.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\util\DosToUnix.java,4.0,4.0,6.0,2.0,24.0,0.0,23.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,107.0,7.0,82.0,25.0,49.0,18.0,40.0,56.0,26.0,38.0,8.0,7.0,10.0,0.22,14.0,13.0,18.0,8.0,1.0,11.0,0.0,1.0,0.0,3.3333333333333335,8.333333333333334,7.333333333333333,4.0
ql\src\java\org\apache\hadoop\hive\ql\util\ResourceDownloader.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\util\ResourceDownloader.java,2.0,1.0,2.0,1.0,7.0,0.0,6.0,0.0,2.0,5.0,1.0,10.0,7.0,6.0,12.0,0.0,4.0,0.0,8.0,139.0,15.0,100.0,42.0,48.0,24.0,57.0,78.0,38.0,47.0,5.0,4.0,5.0,0.24,24.0,22.0,28.0,13.0,1.0,17.0,0.0,1.0,80.0,5.7,5.2,2.3,1.0
ql\src\java\org\apache\hadoop\hive\ql\util\ZooKeeperHiveHelper.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\util\ZooKeeperHiveHelper.java,2.0,2.0,2.0,1.0,13.0,1.0,9.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,63.0,7.0,29.0,15.0,13.0,27.0,17.0,24.0,15.0,13.0,4.0,4.0,4.0,0.93,5.0,5.0,5.0,2.0,1.5,4.5,0.0,1.0,0.0,4.5,4.0,3.0,2.0
ql\src\java\org\apache\tez\dag\api\TaskSpecBuilder.java,2.3.7,ql\src\java\org\apache\tez\dag\api\TaskSpecBuilder.java,2.0,2.0,2.0,1.0,16.0,2.0,14.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,70.0,9.0,44.0,31.0,20.0,17.0,31.0,38.0,30.0,20.0,3.0,3.0,3.0,0.39,4.0,4.0,4.0,2.0,1.0,14.0,0.0,1.0,0.0,4.0,7.0,2.5,1.0
ql\src\test\org\apache\hadoop\hive\llap\TestLlapOutputFormat.java,2.3.7,ql\src\test\org\apache\hadoop\hive\llap\TestLlapOutputFormat.java,2.0,2.0,2.0,1.0,25.0,5.0,19.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,156.0,36.0,100.0,49.0,61.0,20.0,77.0,86.0,46.0,55.0,4.0,4.0,4.0,0.2,8.0,8.0,8.0,4.0,1.0,27.0,0.0,1.0,0.0,2.5,11.25,2.25,2.0
ql\src\test\org\apache\hadoop\hive\metastore\TestMetastoreExpr.java,2.3.7,ql\src\test\org\apache\hadoop\hive\metastore\TestMetastoreExpr.java,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,2.0,1.0,1.0,18.0,17.0,2.0,18.0,0.0,6.0,2.0,10.0,262.0,32.0,202.0,70.0,117.0,28.0,128.0,157.0,67.0,100.0,4.0,4.0,4.0,0.14,28.0,28.0,28.0,18.0,1.0,24.0,0.0,2.0,50.0,3.8333333333333335,6.888888888888889,1.6666666666666667,2.0
ql\src\test\org\apache\hadoop\hive\metastore\txn\TestCompactionTxnHandler.java,2.3.7,ql\src\test\org\apache\hadoop\hive\metastore\txn\TestCompactionTxnHandler.java,1.0,1.0,2.0,1.0,25.0,2.0,23.0,0.0,1.0,0.0,0.0,15.0,15.0,2.0,15.0,0.0,1.0,0.0,14.0,467.0,56.0,386.0,135.0,297.0,25.0,320.0,354.0,123.0,288.0,5.0,5.0,6.0,0.06,29.0,28.0,35.0,15.0,1.0,39.0,0.0,1.0,50.0,3.7333333333333334,14.333333333333334,2.4,2.0
