Name,Version,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
TestHiveVarcharWritable.java,2.3.5,1.0,1.0,1.0,1.0,23.0,3.0,17.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,128.0,22.0,82.0,33.0,53.0,24.0,60.0,65.0,21.0,53.0,1.0,1.0,1.0,0.29,4.0,4.0,4.0,4.0
TestHooks.java,2.3.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,2.0,3.0,0.0,7.0,4.0,0.0,7.0,0.0,1.0,0.0,6.0,99.0,15.0,67.0,34.0,34.0,17.0,39.0,48.0,29.0,29.0,1.0,1.0,1.0,0.25,7.0,7.0,7.0,7.0
TestHostAffinitySplitLocationProvider.java,2.3.5,2.0,2.0,3.0,1.0,20.0,1.0,17.0,1.0,2.0,0.0,4.0,12.0,12.0,1.0,12.0,0.0,4.0,0.0,8.0,326.0,46.0,249.0,112.0,170.0,31.0,179.0,214.0,108.0,147.0,7.0,7.0,11.0,0.12,32.0,32.0,39.0,14.0
TestHostExecutor.java,2.3.5,1.0,1.0,1.0,1.0,12.0,0.0,12.0,0.0,1.0,0.0,15.0,11.0,11.0,20.0,11.0,0.0,2.0,0.0,9.0,233.0,13.0,202.0,102.0,111.0,18.0,143.0,156.0,84.0,81.0,2.0,2.0,2.0,0.09,12.0,12.0,12.0,11.0
TestHplsqlLocal.java,2.3.5,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,70.0,70.0,1.0,70.0,2.0,0.0,0.0,68.0,405.0,73.0,306.0,155.0,86.0,26.0,92.0,165.0,87.0,84.0,3.0,3.0,4.0,0.08,72.0,72.0,73.0,70.0
TestHplsqlOffline.java,2.3.5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,15.0,15.0,1.0,15.0,2.0,0.0,0.0,13.0,131.0,19.0,86.0,45.0,31.0,26.0,37.0,55.0,32.0,29.0,3.0,3.0,4.0,0.3,17.0,17.0,18.0,15.0
TestHs2Hooks.java,2.3.5,2.0,2.0,2.0,1.0,18.0,0.0,16.0,0.0,4.0,2.0,15.0,8.0,6.0,0.0,8.0,0.0,0.0,0.0,8.0,231.0,21.0,183.0,67.0,99.0,28.0,116.0,139.0,57.0,87.0,5.0,5.0,5.0,0.15,19.0,19.0,19.0,8.0
TestHs2HooksWithMiniKdc.java,2.3.5,2.0,2.0,2.0,1.0,19.0,1.0,17.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,5.0,0.0,0.0,0.0,5.0,150.0,15.0,111.0,36.0,69.0,24.0,76.0,88.0,31.0,60.0,5.0,5.0,5.0,0.22,11.0,11.0,11.0,5.0
TestHs2Metrics.java,2.3.5,1.0,1.0,1.0,1.0,15.0,1.0,12.0,1.0,2.0,1.0,2.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,150.0,20.0,102.0,51.0,54.0,28.0,72.0,82.0,43.0,50.0,2.0,2.0,2.0,0.27,8.0,8.0,8.0,6.0
TestIOContextMap.java,2.3.5,3.0,3.0,3.0,1.0,28.0,0.0,25.0,3.0,5.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,207.0,16.0,164.0,64.0,114.0,38.0,127.0,155.0,72.0,106.0,6.0,6.0,6.0,0.23,27.0,27.0,27.0,14.0
TestIUD.java,2.3.5,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,1.0,2.0,1.0,22.0,20.0,1.0,22.0,2.0,0.0,0.0,20.0,311.0,7.0,275.0,72.0,195.0,30.0,58.0,83.0,52.0,48.0,2.0,2.0,2.0,0.11,24.0,24.0,24.0,22.0
TestInStream.java,2.3.5,3.0,3.0,3.0,1.0,25.0,0.0,24.0,0.0,3.0,0.0,0.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,10.0,314.0,25.0,268.0,81.0,194.0,21.0,204.0,243.0,89.0,186.0,8.0,8.0,8.0,0.08,36.0,36.0,36.0,10.0
TestIncrementalObjectSizeEstimator.java,2.3.5,1.0,1.0,1.0,1.0,16.0,0.0,15.0,0.0,4.0,0.0,1.0,11.0,11.0,9.0,11.0,0.0,1.0,0.0,10.0,259.0,28.0,213.0,103.0,133.0,18.0,143.0,162.0,85.0,112.0,3.0,3.0,3.0,0.08,16.0,16.0,16.0,11.0
TestIndexType.java,2.3.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,4.0,13.0,8.0,3.0,17.0,8.0,10.0,7.0,3.0,1.0,1.0,1.0,1.31,1.0,1.0,1.0,1.0
TestInitiator.java,2.3.5,1.0,1.0,1.0,1.0,28.0,4.0,23.0,0.0,1.0,0.0,2.0,24.0,24.0,0.0,24.0,1.0,0.0,0.0,23.0,755.0,128.0,602.0,245.0,490.0,25.0,523.0,560.0,231.0,496.0,4.0,4.0,4.0,0.04,35.0,35.0,35.0,24.0
TestInputJobInfo.java,2.3.5,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,6.0,16.0,9.0,7.0,18.0,11.0,13.0,8.0,7.0,1.0,1.0,1.0,1.12,1.0,1.0,1.0,1.0
TestInputOutputFormat.java,2.3.5,2.0,2.0,2.0,1.0,24.0,0.0,21.0,2.0,17.0,12.0,8.0,139.0,127.0,43.0,139.0,15.0,14.0,0.0,110.0,3744.0,277.0,3252.0,948.0,2361.0,313.0,1923.0,2387.0,866.0,1851.0,19.0,19.0,19.0,0.1,370.0,360.0,372.0,155.0
TestInstanceCache.java,2.3.5,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,5.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,1.0,2.0,4.0,95.0,19.0,59.0,31.0,30.0,20.0,29.0,41.0,27.0,24.0,3.0,3.0,4.0,0.34,9.0,9.0,10.0,9.0
TestIntCompare.java,2.3.5,1.0,1.0,1.0,1.0,11.0,2.0,8.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,139.0,33.0,90.0,43.0,52.0,16.0,58.0,69.0,35.0,48.0,2.0,2.0,2.0,0.18,10.0,10.0,10.0,9.0
TestIntegerCompressionReader.java,2.3.5,4.0,4.0,4.0,1.0,24.0,0.0,24.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,130.0,8.0,104.0,33.0,70.0,18.0,59.0,79.0,31.0,60.0,11.0,11.0,11.0,0.17,19.0,19.0,19.0,4.0
TestJIRAService.java,2.3.5,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,14.0,14.0,2.0,14.0,0.0,0.0,0.0,14.0,165.0,15.0,132.0,75.0,63.0,19.0,86.0,103.0,62.0,64.0,2.0,2.0,2.0,0.14,16.0,16.0,16.0,14.0
TestJdbcDriver2.java,2.3.5,1.0,1.0,1.0,1.0,24.0,2.0,19.0,3.0,12.0,3.0,21.0,115.0,112.0,7.0,115.0,0.0,18.0,0.0,97.0,2996.0,369.0,2249.0,594.0,1740.0,441.0,1461.0,1692.0,490.0,1417.0,9.0,9.0,9.0,0.2,217.0,216.0,219.0,117.0
TestJdbcMetadataApiAuth.java,2.3.5,2.0,2.0,2.0,1.0,19.0,2.0,15.0,1.0,3.0,3.0,3.0,9.0,6.0,0.0,9.0,0.0,2.0,0.0,7.0,260.0,39.0,183.0,72.0,102.0,38.0,110.0,132.0,58.0,84.0,15.0,15.0,15.0,0.21,26.0,26.0,26.0,9.0
TestJdbcNonKrbSASLWithMiniKdc.java,2.3.5,1.0,1.0,2.0,1.0,13.0,0.0,9.0,3.0,2.0,1.0,3.0,7.0,6.0,0.0,7.0,0.0,0.0,0.0,7.0,148.0,15.0,90.0,38.0,47.0,43.0,45.0,58.0,30.0,32.0,2.0,2.0,5.0,0.48,11.0,11.0,14.0,7.0
TestJdbcWithDBTokenStore.java,2.3.5,1.0,1.0,1.0,1.0,12.0,1.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,5.0,18.0,9.0,8.0,17.0,12.0,14.0,8.0,7.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0
TestJdbcWithMiniHA.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,2.0,3.0,6.0,13.0,10.0,2.0,13.0,0.0,5.0,0.0,8.0,200.0,21.0,134.0,75.0,65.0,45.0,82.0,99.0,62.0,46.0,2.0,2.0,3.0,0.34,15.0,15.0,16.0,13.0
TestJdbcWithMiniHS2.java,2.3.5,2.0,2.0,2.0,1.0,27.0,2.0,21.0,4.0,2.0,3.0,4.0,41.0,38.0,7.0,41.0,1.0,13.0,0.0,27.0,1271.0,139.0,950.0,289.0,690.0,184.0,654.0,768.0,258.0,609.0,10.0,10.0,10.0,0.19,110.0,110.0,111.0,49.0
TestJdbcWithMiniKdc.java,2.3.5,1.0,1.0,1.0,1.0,12.0,0.0,8.0,3.0,2.0,2.0,4.0,15.0,13.0,1.0,15.0,0.0,0.0,2.0,13.0,261.0,27.0,162.0,71.0,84.0,72.0,87.0,109.0,54.0,64.0,3.0,3.0,3.0,0.44,20.0,20.0,21.0,15.0
TestJdbcWithMiniKdcCookie.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,2.0,4.0,7.0,5.0,2.0,7.0,0.0,1.0,0.0,6.0,119.0,14.0,82.0,41.0,36.0,23.0,49.0,61.0,36.0,28.0,3.0,3.0,3.0,0.28,11.0,11.0,11.0,7.0
TestJdbcWithMiniKdcSQLAuthBinary.java,2.3.5,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,6.0,11.0,7.0,2.0,17.0,6.0,8.0,6.0,2.0,1.0,1.0,1.0,1.55,1.0,1.0,1.0,1.0
TestJdbcWithMiniKdcSQLAuthHttp.java,2.3.5,1.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,6.0,11.0,7.0,2.0,17.0,6.0,8.0,6.0,2.0,1.0,1.0,1.0,1.55,1.0,1.0,1.0,1.0
TestJdbcWithMiniLlap.java,2.3.5,1.0,1.0,1.0,1.0,14.0,2.0,11.0,0.0,3.0,2.0,5.0,12.0,10.0,4.0,12.0,1.0,3.0,0.0,8.0,272.0,44.0,206.0,121.0,100.0,24.0,158.0,179.0,116.0,81.0,3.0,3.0,3.0,0.12,17.0,17.0,18.0,11.0
TestJdbcWithMiniMr.java,2.3.5,1.0,1.0,1.0,1.0,16.0,1.0,12.0,2.0,2.0,3.0,6.0,16.0,13.0,2.0,16.0,0.0,6.0,0.0,10.0,344.0,42.0,246.0,119.0,155.0,57.0,162.0,190.0,98.0,116.0,6.0,6.0,6.0,0.23,25.0,25.0,26.0,16.0
TestJdbcWithSQLAuthUDFBlacklist.java,2.3.5,1.0,1.0,1.0,1.0,10.0,1.0,8.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,2.0,0.0,3.0,102.0,17.0,61.0,27.0,30.0,24.0,40.0,49.0,25.0,27.0,2.0,2.0,2.0,0.39,8.0,8.0,8.0,5.0
TestJdbcWithSQLAuthorization.java,2.3.5,1.0,1.0,1.0,1.0,18.0,1.0,14.0,2.0,1.0,2.0,1.0,9.0,7.0,0.0,9.0,0.0,3.0,0.0,6.0,221.0,32.0,151.0,58.0,91.0,38.0,90.0,107.0,50.0,73.0,3.0,3.0,3.0,0.25,16.0,16.0,16.0,9.0
TestJobHandle.java,2.3.5,1.0,1.0,1.0,1.0,15.0,2.0,12.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,104.0,21.0,67.0,31.0,38.0,16.0,52.0,57.0,26.0,38.0,1.0,1.0,1.0,0.24,4.0,4.0,4.0,4.0
TestJobIDParser.java,2.3.5,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,62.0,8.0,36.0,27.0,16.0,18.0,22.0,27.0,23.0,12.0,1.0,1.0,1.0,0.5,4.0,4.0,4.0,4.0
TestJsonFileDump.java,2.3.5,2.0,2.0,2.0,1.0,23.0,1.0,22.0,0.0,1.0,2.0,0.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,150.0,13.0,119.0,54.0,72.0,18.0,72.0,83.0,47.0,48.0,5.0,5.0,5.0,0.15,10.0,10.0,10.0,4.0
TestJsonSerDe.java,2.3.5,2.0,2.0,2.0,1.0,36.0,5.0,26.0,6.0,1.0,1.0,1.0,8.0,7.0,0.0,8.0,1.0,1.0,0.0,6.0,346.0,58.0,239.0,100.0,190.0,68.0,196.0,216.0,100.0,175.0,4.0,4.0,4.0,0.28,16.0,16.0,16.0,10.0
TestKryoMessageCodec.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,3.0,0.0,2.0,18.0,18.0,3.0,18.0,3.0,3.0,0.0,12.0,232.0,42.0,168.0,72.0,93.0,22.0,95.0,127.0,65.0,83.0,3.0,3.0,3.0,0.13,29.0,29.0,29.0,18.0
TestLazyAccumuloMap.java,2.3.5,1.0,1.0,1.0,1.0,29.0,6.0,21.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,193.0,41.0,129.0,62.0,95.0,23.0,97.0,103.0,50.0,79.0,1.0,1.0,1.0,0.18,5.0,5.0,5.0,5.0
TestLazyAccumuloRow.java,2.3.5,1.0,1.0,1.0,1.0,60.0,13.0,46.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,237.0,48.0,167.0,74.0,129.0,22.0,133.0,137.0,62.0,106.0,1.0,1.0,1.0,0.13,3.0,3.0,3.0,3.0
TestLazyArrayMapStruct.java,2.3.5,2.0,1.0,2.0,1.0,32.0,3.0,24.0,4.0,1.0,0.0,2.0,22.0,22.0,0.0,22.0,0.0,4.0,0.0,18.0,799.0,100.0,571.0,139.0,462.0,131.0,326.0,366.0,121.0,296.0,15.0,6.0,15.0,0.23,48.0,39.0,48.0,22.0
TestLazyBinaryColumnarSerDe.java,2.3.5,1.0,1.0,1.0,1.0,34.0,2.0,30.0,2.0,5.0,0.0,0.0,7.0,7.0,18.0,7.0,0.0,0.0,0.0,7.0,325.0,31.0,261.0,114.0,192.0,33.0,201.0,218.0,104.0,167.0,2.0,2.0,2.0,0.13,12.0,12.0,12.0,7.0
TestLazyBinaryFast.java,2.3.5,11.0,11.0,13.0,1.0,87.0,14.0,63.0,11.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,305.0,50.0,209.0,79.0,144.0,50.0,131.0,166.0,82.0,104.0,27.0,27.0,31.0,0.24,35.0,35.0,39.0,3.0
TestLazyBinarySerDe.java,2.3.5,2.0,2.0,2.0,1.0,32.0,3.0,22.0,6.0,1.0,2.0,0.0,14.0,12.0,1.0,14.0,5.0,4.0,1.0,4.0,544.0,69.0,359.0,193.0,261.0,116.0,245.0,286.0,186.0,201.0,10.0,10.0,10.0,0.32,39.0,39.0,39.0,20.0
TestLazyHBaseObject.java,2.3.5,5.0,3.0,6.0,1.0,131.0,22.0,102.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,851.0,147.0,649.0,142.0,580.0,55.0,422.0,444.0,128.0,392.0,23.0,8.0,24.0,0.08,34.0,19.0,37.0,6.0
TestLazyHCatRecord.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,15.0,15.0,4.0,15.0,0.0,4.0,0.0,11.0,193.0,22.0,153.0,66.0,93.0,18.0,90.0,112.0,54.0,75.0,2.0,2.0,2.0,0.12,21.0,21.0,21.0,15.0
TestLazyPrimitive.java,2.3.5,1.0,1.0,1.0,1.0,34.0,1.0,31.0,1.0,1.0,1.0,0.0,12.0,11.0,0.0,12.0,0.0,0.0,0.0,12.0,471.0,37.0,391.0,63.0,341.0,43.0,300.0,325.0,56.0,289.0,3.0,3.0,3.0,0.11,22.0,22.0,22.0,12.0
TestLazySimpleFast.java,2.3.5,5.0,5.0,6.0,1.0,41.0,6.0,33.0,2.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,5.0,0.0,2.0,341.0,58.0,255.0,101.0,177.0,34.0,160.0,200.0,104.0,127.0,26.0,26.0,30.0,0.13,39.0,39.0,43.0,7.0
TestLazySimpleSerDe.java,2.3.5,1.0,1.0,1.0,1.0,24.0,2.0,17.0,4.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,3.0,0.0,5.0,261.0,33.0,173.0,100.0,115.0,55.0,113.0,128.0,81.0,83.0,3.0,3.0,3.0,0.32,14.0,14.0,14.0,8.0
TestLdapAtnProviderWithMiniDS.java,2.3.5,2.0,2.0,2.0,1.0,24.0,2.0,21.0,0.0,2.0,3.0,10.0,34.0,31.0,3.0,34.0,1.0,1.0,0.0,32.0,1076.0,144.0,894.0,281.0,550.0,39.0,485.0,575.0,133.0,471.0,7.0,7.0,7.0,0.04,88.0,88.0,88.0,34.0
TestLdapAuthenticationProviderImpl.java,2.3.5,1.0,1.0,1.0,1.0,11.0,1.0,9.0,0.0,1.0,0.0,0.0,18.0,18.0,5.0,18.0,0.0,2.0,0.0,16.0,274.0,59.0,198.0,65.0,115.0,17.0,107.0,127.0,43.0,86.0,1.0,1.0,1.0,0.09,18.0,18.0,18.0,18.0
TestLdapSearch.java,2.3.5,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,1.0,0.0,0.0,12.0,12.0,3.0,12.0,0.0,0.0,0.0,12.0,209.0,25.0,167.0,75.0,106.0,17.0,92.0,105.0,57.0,67.0,1.0,1.0,1.0,0.1,12.0,12.0,12.0,12.0
TestLdapUtils.java,2.3.5,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,103.0,11.0,75.0,49.0,42.0,17.0,46.0,55.0,40.0,32.0,1.0,1.0,1.0,0.23,8.0,8.0,8.0,8.0
TestLegacyMetrics.java,2.3.5,1.0,1.0,1.0,1.0,17.0,1.0,14.0,1.0,10.0,0.0,3.0,16.0,16.0,0.0,16.0,1.0,1.0,0.0,14.0,295.0,40.0,216.0,62.0,159.0,42.0,147.0,172.0,68.0,125.0,5.0,5.0,5.0,0.19,22.0,22.0,22.0,20.0
TestLineageInfo.java,2.3.5,2.0,2.0,2.0,1.0,16.0,0.0,14.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,1.0,0.0,5.0,136.0,12.0,93.0,26.0,68.0,31.0,51.0,65.0,26.0,54.0,3.0,3.0,3.0,0.33,13.0,13.0,13.0,6.0
TestListBucketingPrunner.java,2.3.5,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,105.0,9.0,48.0,17.0,24.0,48.0,28.0,35.0,11.0,24.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0
TestListColumnVector.java,2.3.5,6.0,6.0,8.0,1.0,82.0,5.0,72.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,200.0,17.0,152.0,21.0,127.0,31.0,140.0,154.0,29.0,134.0,11.0,11.0,15.0,0.2,13.0,13.0,17.0,2.0
TestListRequest.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,35.0,2.0,12.0,6.0,2.0,21.0,4.0,8.0,6.0,2.0,1.0,1.0,1.0,1.75,3.0,3.0,3.0,3.0
TestListResponse.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,53.0,4.0,31.0,15.0,8.0,18.0,14.0,22.0,14.0,8.0,1.0,1.0,1.0,0.58,7.0,7.0,7.0,7.0
TestLlapDaemonProtocolClientProxy.java,2.3.5,1.0,1.0,1.0,1.0,13.0,1.0,11.0,0.0,3.0,0.0,0.0,7.0,7.0,2.0,7.0,1.0,0.0,2.0,4.0,144.0,27.0,99.0,41.0,61.0,18.0,67.0,78.0,35.0,54.0,2.0,2.0,2.0,0.18,8.0,8.0,8.0,7.0
TestLlapDaemonProtocolServerImpl.java,2.3.5,1.0,1.0,1.0,1.0,33.0,2.0,31.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,73.0,9.0,51.0,31.0,25.0,13.0,30.0,33.0,27.0,13.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0
TestLlapInputSplit.java,2.3.5,1.0,1.0,1.0,1.0,24.0,2.0,21.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,88.0,13.0,57.0,36.0,34.0,18.0,46.0,50.0,32.0,30.0,2.0,2.0,2.0,0.32,3.0,3.0,3.0,2.0
TestLlapOutputFormat.java,2.3.5,2.0,2.0,2.0,1.0,25.0,5.0,19.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,156.0,36.0,100.0,49.0,61.0,20.0,77.0,86.0,46.0,55.0,4.0,4.0,4.0,0.2,8.0,8.0,8.0,4.0
TestLlapSignerImpl.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,3.0,1.0,1.0,16.0,15.0,2.0,16.0,0.0,1.0,0.0,15.0,217.0,27.0,161.0,66.0,89.0,29.0,93.0,120.0,53.0,83.0,5.0,5.0,5.0,0.18,24.0,24.0,25.0,18.0
TestLlapTaskCommunicator.java,2.3.5,1.0,1.0,1.0,1.0,12.0,1.0,10.0,0.0,6.0,0.0,5.0,24.0,24.0,15.0,24.0,8.0,4.0,2.0,10.0,427.0,79.0,317.0,144.0,186.0,32.0,204.0,241.0,131.0,150.0,3.0,3.0,3.0,0.1,30.0,30.0,31.0,24.0
TestLlapTaskSchedulerService.java,2.3.5,2.0,2.0,2.0,1.0,27.0,3.0,21.0,1.0,5.0,0.0,10.0,61.0,61.0,22.0,61.0,24.0,3.0,1.0,33.0,1844.0,325.0,1408.0,485.0,1058.0,126.0,931.0,1092.0,417.0,832.0,8.0,8.0,8.0,0.09,128.0,128.0,130.0,110.0
TestLlapTokenChecker.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,4.0,0.0,2.0,96.0,13.0,60.0,19.0,32.0,28.0,36.0,46.0,17.0,30.0,2.0,2.0,2.0,0.47,9.0,9.0,9.0,6.0
TestLlapWebServices.java,2.3.5,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0,69.0,11.0,45.0,29.0,19.0,15.0,31.0,36.0,26.0,15.0,1.0,1.0,1.0,0.33,4.0,4.0,4.0,4.0
TestLocalCommand.java,2.3.5,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,51.0,6.0,27.0,17.0,13.0,18.0,18.0,21.0,14.0,12.0,1.0,1.0,1.0,0.67,2.0,2.0,2.0,2.0
TestLocationQueries.java,2.3.5,2.0,2.0,3.0,1.0,17.0,1.0,13.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,119.0,15.0,67.0,31.0,34.0,37.0,36.0,50.0,29.0,30.0,5.0,5.0,5.0,0.55,11.0,11.0,12.0,4.0
TestLock.java,2.3.5,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,9.0,25.0,24.0,9.0,25.0,0.0,1.0,0.0,24.0,338.0,48.0,273.0,147.0,138.0,17.0,179.0,205.0,111.0,124.0,1.0,1.0,1.0,0.06,25.0,25.0,25.0,25.0
TestLockRequestBuilder.java,2.3.5,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,33.0,33.0,0.0,33.0,0.0,0.0,0.0,33.0,584.0,36.0,471.0,208.0,360.0,77.0,367.0,402.0,175.0,358.0,2.0,2.0,2.0,0.16,34.0,34.0,34.0,33.0
TestLog4j2Appenders.java,2.3.5,1.0,1.0,1.0,1.0,17.0,2.0,13.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,92.0,13.0,54.0,25.0,32.0,25.0,43.0,47.0,22.0,32.0,1.0,1.0,1.0,0.46,3.0,3.0,3.0,3.0
TestLogDirectoryCleaner.java,2.3.5,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,58.0,8.0,32.0,21.0,13.0,18.0,22.0,27.0,20.0,13.0,2.0,2.0,2.0,0.56,3.0,3.0,3.0,2.0
TestLogRequest.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,8.0,53.0,3.0,32.0,13.0,10.0,18.0,14.0,23.0,13.0,10.0,1.0,1.0,1.0,0.56,8.0,8.0,8.0,8.0
TestLogResponse.java,2.3.5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,59.0,3.0,38.0,16.0,12.0,18.0,17.0,27.0,15.0,12.0,1.0,1.0,1.0,0.47,9.0,9.0,9.0,9.0
TestLogUtils.java,2.3.5,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,1.0,16.0,6.0,8.0,17.0,11.0,13.0,5.0,8.0,1.0,1.0,1.0,1.06,1.0,1.0,1.0,1.0
TestLogger.java,2.3.5,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,35.0,37.0,9.0,37.0,0.0,4.0,0.0,33.0,256.0,37.0,198.0,104.0,74.0,21.0,82.0,122.0,69.0,73.0,3.0,3.0,3.0,0.11,39.0,39.0,39.0,35.0
